run_id,ts,slug,tick,trade_id,intent_kind,side,qty,intent_price,time_left_sec,status,reason,fill_price,qty_tokens,notional_usd,proceeds_usd,data
20260713_114131_ma_breakout_sim,1783927343,btc-updown-15m-1783926900,12554,65,buy,down,10.0,0.45,458,filled,,0.45,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783926900"", ""tick"": 12554, ""side"": ""down"", ""price"": 0.45, ""qty_tokens"": 10.0, ""time_left_sec"": 458, ""ts"": 1783927343}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783926900"", ""tick"": 12554, ""side"": ""down"", ""ts"": 1783927343, ""status"": ""filled"", ""reason"": """", ""token_id"": ""78222785098621881309084696620063739856213809111553611633567834620705741795775"", ""qty_tokens"": 10.0, ""fill_price"": 0.45, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783927358,btc-updown-15m-1783926900,12569,66,exit_time,down,10.0,0.38,443,filled,,0.38,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783926900"", ""tick"": 12569, ""side"": ""down"", ""price"": 0.38, ""qty_tokens"": 10.0, ""time_left_sec"": 443, ""ts"": 1783927358}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783926900"", ""tick"": 12569, ""side"": ""down"", ""ts"": 1783927358, ""status"": ""filled"", ""reason"": """", ""token_id"": ""78222785098621881309084696620063739856213809111553611633567834620705741795775"", ""qty_tokens"": 10.0, ""fill_price"": 0.38, ""data"": {}, ""debug"": {}}}"
20260713_114134_threshold_sim,1783927379,btc-updown-15m-1783926900,12535,28,buy,up,10.0,0.82,422,filled,,0.82,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783926900"", ""tick"": 12535, ""side"": ""up"", ""price"": 0.82, ""qty_tokens"": 10.0, ""time_left_sec"": 422, ""ts"": 1783927379}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783926900"", ""tick"": 12535, ""side"": ""up"", ""ts"": 1783927379, ""status"": ""filled"", ""reason"": """", ""token_id"": ""112152465593535823805264342554541268985045722475959913324124055315611121654890"", ""qty_tokens"": 10.0, ""fill_price"": 0.82, ""data"": {}, ""debug"": {}}}"
20260713_114134_threshold_sim,1783927383,btc-updown-15m-1783926900,12538,29,exit_sl,up,10.0,0.74,418,filled,,0.74,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_sl"", ""slug"": ""btc-updown-15m-1783926900"", ""tick"": 12538, ""side"": ""up"", ""price"": 0.74, ""qty_tokens"": 10.0, ""time_left_sec"": 418, ""ts"": 1783927383}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_sl"", ""slug"": ""btc-updown-15m-1783926900"", ""tick"": 12538, ""side"": ""up"", ""ts"": 1783927383, ""status"": ""filled"", ""reason"": """", ""token_id"": ""112152465593535823805264342554541268985045722475959913324124055315611121654890"", ""qty_tokens"": 10.0, ""fill_price"": 0.74, ""data"": {}, ""debug"": {}}}"
20260713_114134_threshold_sim,1783928251,btc-updown-15m-1783927800,13352,30,buy,up,10.0,0.85,450,filled,,0.85,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783927800"", ""tick"": 13352, ""side"": ""up"", ""price"": 0.85, ""qty_tokens"": 10.0, ""time_left_sec"": 450, ""ts"": 1783928251}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783927800"", ""tick"": 13352, ""side"": ""up"", ""ts"": 1783928251, ""status"": ""filled"", ""reason"": """", ""token_id"": ""60075026888202791914681389472434929024481204616466088732741163147046673640840"", ""qty_tokens"": 10.0, ""fill_price"": 0.85, ""data"": {}, ""debug"": {}}}"
20260713_114134_threshold_sim,1783928274,btc-updown-15m-1783927800,13373,31,exit_sl,up,10.0,0.75,427,filled,,0.75,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_sl"", ""slug"": ""btc-updown-15m-1783927800"", ""tick"": 13373, ""side"": ""up"", ""price"": 0.75, ""qty_tokens"": 10.0, ""time_left_sec"": 427, ""ts"": 1783928274}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_sl"", ""slug"": ""btc-updown-15m-1783927800"", ""tick"": 13373, ""side"": ""up"", ""ts"": 1783928274, ""status"": ""filled"", ""reason"": """", ""token_id"": ""60075026888202791914681389472434929024481204616466088732741163147046673640840"", ""qty_tokens"": 10.0, ""fill_price"": 0.75, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783928289,btc-updown-15m-1783927800,13448,67,buy,down,10.0,0.26,412,filled,,0.26,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783927800"", ""tick"": 13448, ""side"": ""down"", ""price"": 0.26, ""qty_tokens"": 10.0, ""time_left_sec"": 412, ""ts"": 1783928289}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783927800"", ""tick"": 13448, ""side"": ""down"", ""ts"": 1783928289, ""status"": ""filled"", ""reason"": """", ""token_id"": ""35606015908787515579994641152659070657795853529386993373480469027207304327580"", ""qty_tokens"": 10.0, ""fill_price"": 0.26, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783928296,btc-updown-15m-1783927800,13455,68,exit_time,down,10.0,0.24,405,filled,,0.24,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783927800"", ""tick"": 13455, ""side"": ""down"", ""price"": 0.24, ""qty_tokens"": 10.0, ""time_left_sec"": 405, ""ts"": 1783928296}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783927800"", ""tick"": 13455, ""side"": ""down"", ""ts"": 1783928296, ""status"": ""filled"", ""reason"": """", ""token_id"": ""35606015908787515579994641152659070657795853529386993373480469027207304327580"", ""qty_tokens"": 10.0, ""fill_price"": 0.24, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783928334,btc-updown-15m-1783927800,13490,69,buy,down,10.0,0.2,367,filled,,0.2,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783927800"", ""tick"": 13490, ""side"": ""down"", ""price"": 0.2, ""qty_tokens"": 10.0, ""time_left_sec"": 367, ""ts"": 1783928334}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783927800"", ""tick"": 13490, ""side"": ""down"", ""ts"": 1783928334, ""status"": ""filled"", ""reason"": """", ""token_id"": ""35606015908787515579994641152659070657795853529386993373480469027207304327580"", ""qty_tokens"": 10.0, ""fill_price"": 0.2, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783928337,btc-updown-15m-1783927800,13493,70,exit_time,down,10.0,0.17,364,filled,,0.17,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783927800"", ""tick"": 13493, ""side"": ""down"", ""price"": 0.17, ""qty_tokens"": 10.0, ""time_left_sec"": 364, ""ts"": 1783928337}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783927800"", ""tick"": 13493, ""side"": ""down"", ""ts"": 1783928337, ""status"": ""filled"", ""reason"": """", ""token_id"": ""35606015908787515579994641152659070657795853529386993373480469027207304327580"", ""qty_tokens"": 10.0, ""fill_price"": 0.17, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783928646,btc-updown-15m-1783927800,13793,71,buy,down,10.0,0.15,55,filled,,0.15,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783927800"", ""tick"": 13793, ""side"": ""down"", ""price"": 0.15, ""qty_tokens"": 10.0, ""time_left_sec"": 55, ""ts"": 1783928646}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783927800"", ""tick"": 13793, ""side"": ""down"", ""ts"": 1783928646, ""status"": ""filled"", ""reason"": """", ""token_id"": ""35606015908787515579994641152659070657795853529386993373480469027207304327580"", ""qty_tokens"": 10.0, ""fill_price"": 0.15, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783928685,btc-updown-15m-1783927800,13828,72,exit_time,down,10.0,0.07,16,filled,,0.07,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783927800"", ""tick"": 13828, ""side"": ""down"", ""price"": 0.07, ""qty_tokens"": 10.0, ""time_left_sec"": 16, ""ts"": 1783928685}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783927800"", ""tick"": 13828, ""side"": ""down"", ""ts"": 1783928685, ""status"": ""filled"", ""reason"": """", ""token_id"": ""35606015908787515579994641152659070657795853529386993373480469027207304327580"", ""qty_tokens"": 10.0, ""fill_price"": 0.07, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783929130,btc-updown-15m-1783928700,14231,73,buy,down,10.0,0.47,471,filled,,0.47,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783928700"", ""tick"": 14231, ""side"": ""down"", ""price"": 0.47, ""qty_tokens"": 10.0, ""time_left_sec"": 471, ""ts"": 1783929130}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783928700"", ""tick"": 14231, ""side"": ""down"", ""ts"": 1783929130, ""status"": ""filled"", ""reason"": """", ""token_id"": ""77312737287391634845876079591008731335429493199758280586271864403171613162568"", ""qty_tokens"": 10.0, ""fill_price"": 0.47, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783929228,btc-updown-15m-1783928700,14321,74,exit_time,down,10.0,0.41,373,filled,,0.41,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783928700"", ""tick"": 14321, ""side"": ""down"", ""price"": 0.41, ""qty_tokens"": 10.0, ""time_left_sec"": 373, ""ts"": 1783929228}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783928700"", ""tick"": 14321, ""side"": ""down"", ""ts"": 1783929228, ""status"": ""filled"", ""reason"": """", ""token_id"": ""77312737287391634845876079591008731335429493199758280586271864403171613162568"", ""qty_tokens"": 10.0, ""fill_price"": 0.41, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783929274,btc-updown-15m-1783928700,14363,75,buy,down,10.0,0.49,327,filled,,0.49,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783928700"", ""tick"": 14363, ""side"": ""down"", ""price"": 0.49, ""qty_tokens"": 10.0, ""time_left_sec"": 327, ""ts"": 1783929274}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783928700"", ""tick"": 14363, ""side"": ""down"", ""ts"": 1783929274, ""status"": ""filled"", ""reason"": """", ""token_id"": ""77312737287391634845876079591008731335429493199758280586271864403171613162568"", ""qty_tokens"": 10.0, ""fill_price"": 0.49, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783929288,btc-updown-15m-1783928700,14376,76,exit_time,down,10.0,0.47,313,filled,,0.47,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783928700"", ""tick"": 14376, ""side"": ""down"", ""price"": 0.47, ""qty_tokens"": 10.0, ""time_left_sec"": 313, ""ts"": 1783929288}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783928700"", ""tick"": 14376, ""side"": ""down"", ""ts"": 1783929288, ""status"": ""filled"", ""reason"": """", ""token_id"": ""77312737287391634845876079591008731335429493199758280586271864403171613162568"", ""qty_tokens"": 10.0, ""fill_price"": 0.47, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783929295,btc-updown-15m-1783928700,14382,77,buy,down,10.0,0.49,306,filled,,0.49,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783928700"", ""tick"": 14382, ""side"": ""down"", ""price"": 0.49, ""qty_tokens"": 10.0, ""time_left_sec"": 306, ""ts"": 1783929295}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783928700"", ""tick"": 14382, ""side"": ""down"", ""ts"": 1783929295, ""status"": ""filled"", ""reason"": """", ""token_id"": ""77312737287391634845876079591008731335429493199758280586271864403171613162568"", ""qty_tokens"": 10.0, ""fill_price"": 0.49, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783929300,btc-updown-15m-1783928700,14387,78,exit_time,down,10.0,0.48,301,filled,,0.48,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783928700"", ""tick"": 14387, ""side"": ""down"", ""price"": 0.48, ""qty_tokens"": 10.0, ""time_left_sec"": 301, ""ts"": 1783929300}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783928700"", ""tick"": 14387, ""side"": ""down"", ""ts"": 1783929300, ""status"": ""filled"", ""reason"": """", ""token_id"": ""77312737287391634845876079591008731335429493199758280586271864403171613162568"", ""qty_tokens"": 10.0, ""fill_price"": 0.48, ""data"": {}, ""debug"": {}}}"
20260713_114134_threshold_sim,1783929374,btc-updown-15m-1783928700,14396,32,buy,up,10.0,0.81,227,filled,,0.81,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783928700"", ""tick"": 14396, ""side"": ""up"", ""price"": 0.81, ""qty_tokens"": 10.0, ""time_left_sec"": 227, ""ts"": 1783929374}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783928700"", ""tick"": 14396, ""side"": ""up"", ""ts"": 1783929374, ""status"": ""filled"", ""reason"": """", ""token_id"": ""48859654062210757440276979037116992276381473855108933676978802548960536028193"", ""qty_tokens"": 10.0, ""fill_price"": 0.81, ""data"": {}, ""debug"": {}}}"
20260713_114134_threshold_sim,1783929551,btc-updown-15m-1783928700,14556,33,exit_time,up,10.0,0.95,50,filled,,0.95,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783928700"", ""tick"": 14556, ""side"": ""up"", ""price"": 0.95, ""qty_tokens"": 10.0, ""time_left_sec"": 50, ""ts"": 1783929551}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783928700"", ""tick"": 14556, ""side"": ""up"", ""ts"": 1783929551, ""status"": ""filled"", ""reason"": """", ""token_id"": ""48859654062210757440276979037116992276381473855108933676978802548960536028193"", ""qty_tokens"": 10.0, ""fill_price"": 0.95, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783929570,btc-updown-15m-1783928700,14647,79,buy,down,10.0,0.19,31,filled,,0.19,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783928700"", ""tick"": 14647, ""side"": ""down"", ""price"": 0.19, ""qty_tokens"": 10.0, ""time_left_sec"": 31, ""ts"": 1783929570}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783928700"", ""tick"": 14647, ""side"": ""down"", ""ts"": 1783929570, ""status"": ""filled"", ""reason"": """", ""token_id"": ""77312737287391634845876079591008731335429493199758280586271864403171613162568"", ""qty_tokens"": 10.0, ""fill_price"": 0.19, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783929576,btc-updown-15m-1783928700,14653,80,exit_time,down,10.0,0.11,25,filled,,0.11,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783928700"", ""tick"": 14653, ""side"": ""down"", ""price"": 0.11, ""qty_tokens"": 10.0, ""time_left_sec"": 25, ""ts"": 1783929576}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783928700"", ""tick"": 14653, ""side"": ""down"", ""ts"": 1783929576, ""status"": ""filled"", ""reason"": """", ""token_id"": ""77312737287391634845876079591008731335429493199758280586271864403171613162568"", ""qty_tokens"": 10.0, ""fill_price"": 0.11, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783929919,btc-updown-15m-1783929600,14995,81,buy,down,10.0,0.42,582,filled,,0.42,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783929600"", ""tick"": 14995, ""side"": ""down"", ""price"": 0.42, ""qty_tokens"": 10.0, ""time_left_sec"": 582, ""ts"": 1783929919}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783929600"", ""tick"": 14995, ""side"": ""down"", ""ts"": 1783929919, ""status"": ""filled"", ""reason"": """", ""token_id"": ""98395606233701472599290847646541575850980800006299598359471598915908576782944"", ""qty_tokens"": 10.0, ""fill_price"": 0.42, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783929949,btc-updown-15m-1783929600,15025,82,exit_time,down,10.0,0.37,552,filled,,0.37,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783929600"", ""tick"": 15025, ""side"": ""down"", ""price"": 0.37, ""qty_tokens"": 10.0, ""time_left_sec"": 552, ""ts"": 1783929949}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783929600"", ""tick"": 15025, ""side"": ""down"", ""ts"": 1783929949, ""status"": ""filled"", ""reason"": """", ""token_id"": ""98395606233701472599290847646541575850980800006299598359471598915908576782944"", ""qty_tokens"": 10.0, ""fill_price"": 0.37, ""data"": {}, ""debug"": {}}}"
20260713_114134_threshold_sim,1783930056,btc-updown-15m-1783929600,15013,34,buy,up,10.0,0.8,445,filled,,0.8,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783929600"", ""tick"": 15013, ""side"": ""up"", ""price"": 0.8, ""qty_tokens"": 10.0, ""time_left_sec"": 445, ""ts"": 1783930056}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783929600"", ""tick"": 15013, ""side"": ""up"", ""ts"": 1783930056, ""status"": ""filled"", ""reason"": """", ""token_id"": ""107994945102044108784119196452997164093881860678761724324746636480038725130911"", ""qty_tokens"": 10.0, ""fill_price"": 0.8, ""data"": {}, ""debug"": {}}}"
20260713_114134_threshold_sim,1783930087,btc-updown-15m-1783929600,15041,35,exit_sl,up,10.0,0.72,414,filled,,0.72,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_sl"", ""slug"": ""btc-updown-15m-1783929600"", ""tick"": 15041, ""side"": ""up"", ""price"": 0.72, ""qty_tokens"": 10.0, ""time_left_sec"": 414, ""ts"": 1783930087}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_sl"", ""slug"": ""btc-updown-15m-1783929600"", ""tick"": 15041, ""side"": ""up"", ""ts"": 1783930087, ""status"": ""filled"", ""reason"": """", ""token_id"": ""107994945102044108784119196452997164093881860678761724324746636480038725130911"", ""qty_tokens"": 10.0, ""fill_price"": 0.72, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783930091,btc-updown-15m-1783929600,15166,83,buy,down,10.0,0.42,410,filled,,0.42,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783929600"", ""tick"": 15166, ""side"": ""down"", ""price"": 0.42, ""qty_tokens"": 10.0, ""time_left_sec"": 410, ""ts"": 1783930091}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783929600"", ""tick"": 15166, ""side"": ""down"", ""ts"": 1783930091, ""status"": ""filled"", ""reason"": """", ""token_id"": ""98395606233701472599290847646541575850980800006299598359471598915908576782944"", ""qty_tokens"": 10.0, ""fill_price"": 0.42, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783930100,btc-updown-15m-1783929600,15175,84,exit_time,down,10.0,0.34,401,filled,,0.34,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783929600"", ""tick"": 15175, ""side"": ""down"", ""price"": 0.34, ""qty_tokens"": 10.0, ""time_left_sec"": 401, ""ts"": 1783930100}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783929600"", ""tick"": 15175, ""side"": ""down"", ""ts"": 1783930100, ""status"": ""filled"", ""reason"": """", ""token_id"": ""98395606233701472599290847646541575850980800006299598359471598915908576782944"", ""qty_tokens"": 10.0, ""fill_price"": 0.34, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783930116,btc-updown-15m-1783929600,15191,85,buy,down,10.0,0.4,385,filled,,0.4,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783929600"", ""tick"": 15191, ""side"": ""down"", ""price"": 0.4, ""qty_tokens"": 10.0, ""time_left_sec"": 385, ""ts"": 1783930116}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783929600"", ""tick"": 15191, ""side"": ""down"", ""ts"": 1783930116, ""status"": ""filled"", ""reason"": """", ""token_id"": ""98395606233701472599290847646541575850980800006299598359471598915908576782944"", ""qty_tokens"": 10.0, ""fill_price"": 0.4, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783930347,btc-updown-15m-1783929600,15419,86,exit_time,down,10.0,0.49,154,filled,,0.49,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783929600"", ""tick"": 15419, ""side"": ""down"", ""price"": 0.49, ""qty_tokens"": 10.0, ""time_left_sec"": 154, ""ts"": 1783930347}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783929600"", ""tick"": 15419, ""side"": ""down"", ""ts"": 1783930347, ""status"": ""filled"", ""reason"": """", ""token_id"": ""98395606233701472599290847646541575850980800006299598359471598915908576782944"", ""qty_tokens"": 10.0, ""fill_price"": 0.49, ""data"": {}, ""debug"": {}}}"
20260713_114134_threshold_sim,1783930951,btc-updown-15m-1783930500,15845,36,buy,down,10.0,0.83,450,filled,,0.83,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783930500"", ""tick"": 15845, ""side"": ""down"", ""price"": 0.83, ""qty_tokens"": 10.0, ""time_left_sec"": 450, ""ts"": 1783930951}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783930500"", ""tick"": 15845, ""side"": ""down"", ""ts"": 1783930951, ""status"": ""filled"", ""reason"": """", ""token_id"": ""42657759363916489567066755405878038565764875963197313688200620387810952251063"", ""qty_tokens"": 10.0, ""fill_price"": 0.83, ""data"": {}, ""debug"": {}}}"
20260713_114134_threshold_sim,1783930988,btc-updown-15m-1783930500,15882,37,exit_sl,down,10.0,0.77,412,filled,,0.77,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_sl"", ""slug"": ""btc-updown-15m-1783930500"", ""tick"": 15882, ""side"": ""down"", ""price"": 0.77, ""qty_tokens"": 10.0, ""time_left_sec"": 412, ""ts"": 1783930988}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_sl"", ""slug"": ""btc-updown-15m-1783930500"", ""tick"": 15882, ""side"": ""down"", ""ts"": 1783930988, ""status"": ""filled"", ""reason"": """", ""token_id"": ""42657759363916489567066755405878038565764875963197313688200620387810952251063"", ""qty_tokens"": 10.0, ""fill_price"": 0.77, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783931080,btc-updown-15m-1783930500,16104,87,buy,up,10.0,0.28,321,filled,,0.28,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783930500"", ""tick"": 16104, ""side"": ""up"", ""price"": 0.28, ""qty_tokens"": 10.0, ""time_left_sec"": 321, ""ts"": 1783931080}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783930500"", ""tick"": 16104, ""side"": ""up"", ""ts"": 1783931080, ""status"": ""filled"", ""reason"": """", ""token_id"": ""111292730647861545714259727148052512616979335217031731440895109665569643343058"", ""qty_tokens"": 10.0, ""fill_price"": 0.28, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783931386,btc-updown-15m-1783930500,16391,88,exit_tp,up,10.0,0.99,16,filled,,0.99,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_tp"", ""slug"": ""btc-updown-15m-1783930500"", ""tick"": 16391, ""side"": ""up"", ""price"": 0.99, ""qty_tokens"": 10.0, ""time_left_sec"": 16, ""ts"": 1783931386}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_tp"", ""slug"": ""btc-updown-15m-1783930500"", ""tick"": 16391, ""side"": ""up"", ""ts"": 1783931386, ""status"": ""filled"", ""reason"": """", ""token_id"": ""111292730647861545714259727148052512616979335217031731440895109665569643343058"", ""qty_tokens"": 10.0, ""fill_price"": 0.99, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783931744,btc-updown-15m-1783931400,16738,89,buy,up,10.0,0.47,557,filled,,0.47,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783931400"", ""tick"": 16738, ""side"": ""up"", ""price"": 0.47, ""qty_tokens"": 10.0, ""time_left_sec"": 557, ""ts"": 1783931744}, ""trade"": {""type"": ""trade"", ""kind"": ""buy"", ""slug"": ""btc-updown-15m-1783931400"", ""tick"": 16738, ""side"": ""up"", ""ts"": 1783931744, ""status"": ""filled"", ""reason"": """", ""token_id"": ""4759579805376193851526864623920149199043797558771327664302357459043087315713"", ""qty_tokens"": 10.0, ""fill_price"": 0.47, ""data"": {}, ""debug"": {}}}"
20260713_114131_ma_breakout_sim,1783931777,btc-updown-15m-1783931400,16768,90,exit_time,up,10.0,0.4,524,filled,,0.4,10.0,,,"{""intent"": {""type"": ""intent"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783931400"", ""tick"": 16768, ""side"": ""up"", ""price"": 0.4, ""qty_tokens"": 10.0, ""time_left_sec"": 524, ""ts"": 1783931777}, ""trade"": {""type"": ""trade"", ""kind"": ""exit_time"", ""slug"": ""btc-updown-15m-1783931400"", ""tick"": 16768, ""side"": ""up"", ""ts"": 1783931777, ""status"": ""filled"", ""reason"": """", ""token_id"": ""4759579805376193851526864623920149199043797558771327664302357459043087315713"", ""qty_tokens"": 10.0, ""fill_price"": 0.4, ""data"": {}, ""debug"": {}}}"
