run_id,ts,slug,tick,cash,position_side,position_entry,position_qty_tokens,position_notional_usd,entries_up,entries_down,tp_done,quote_up_bid,quote_up_ask,quote_down_bid,quote_down_ask,data
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783916100,2407,4.440892098500626e-16,down,0.18,10.0,1.7999999999999998,0,4,False,0.86,0.87,0.15,0.18,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783916100"", ""slug_start_ts"": 1783916100, ""time_left_sec"": 233, ""tick"": 2407, ""quote"": {""slug"": ""btc-updown-15m-1783916100"", ""up"": {""outcome"": ""Up"", ""token_id"": ""9573656467173492241267422903664940126960396559620487948422006818388062668842"", ""bid"": ""0.86"", ""ask"": ""0.87""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""51307638321962596751599098397465872160102139418622263758264442763350405143198"", ""bid"": ""0.15"", ""ask"": ""0.18""}}}, ""account"": {""position"": {""side"": ""down"", ""entry"": 0.18, ""qty_tokens"": 10.0, ""notional_usd"": 1.7999999999999998}, ""state"": {""slug_idx"": 4, ""entries"": {""up"": 0, ""down"": 4}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783916100,2412,1.5000000000000004,,,,,0,4,False,0.82,0.85,0.15,0.16,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783916100"", ""slug_start_ts"": 1783916100, ""time_left_sec"": 228, ""tick"": 2412, ""quote"": {""slug"": ""btc-updown-15m-1783916100"", ""up"": {""outcome"": ""Up"", ""token_id"": ""9573656467173492241267422903664940126960396559620487948422006818388062668842"", ""bid"": ""0.82"", ""ask"": ""0.85""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""51307638321962596751599098397465872160102139418622263758264442763350405143198"", ""bid"": ""0.15"", ""ask"": ""0.16""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 4, ""entries"": {""up"": 0, ""down"": 4}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783916100,2427,-0.2999999999999994,down,0.18,10.0,1.7999999999999998,0,5,False,0.83,0.84,0.17,0.18,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783916100"", ""slug_start_ts"": 1783916100, ""time_left_sec"": 213, ""tick"": 2427, ""quote"": {""slug"": ""btc-updown-15m-1783916100"", ""up"": {""outcome"": ""Up"", ""token_id"": ""9573656467173492241267422903664940126960396559620487948422006818388062668842"", ""bid"": ""0.83"", ""ask"": ""0.84""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""51307638321962596751599098397465872160102139418622263758264442763350405143198"", ""bid"": ""0.17"", ""ask"": ""0.18""}}}, ""account"": {""position"": {""side"": ""down"", ""entry"": 0.18, ""qty_tokens"": 10.0, ""notional_usd"": 1.7999999999999998}, ""state"": {""slug_idx"": 4, ""entries"": {""up"": 0, ""down"": 5}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783916100,2436,1.2000000000000006,,,,,0,5,False,0.81,0.85,0.15,0.16,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783916100"", ""slug_start_ts"": 1783916100, ""time_left_sec"": 204, ""tick"": 2436, ""quote"": {""slug"": ""btc-updown-15m-1783916100"", ""up"": {""outcome"": ""Up"", ""token_id"": ""9573656467173492241267422903664940126960396559620487948422006818388062668842"", ""bid"": ""0.81"", ""ask"": ""0.85""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""51307638321962596751599098397465872160102139418622263758264442763350405143198"", ""bid"": ""0.15"", ""ask"": ""0.16""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 4, ""entries"": {""up"": 0, ""down"": 5}, ""tp_done"": false}}}"
20260713_114134_threshold_sim,,btc-updown-15m-1783916100,2267,-12.4,,,,,1,0,False,0.79,0.8,0.2,0.21,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783916100"", ""slug_start_ts"": 1783916100, ""time_left_sec"": 327, ""tick"": 2267, ""quote"": {""slug"": ""btc-updown-15m-1783916100"", ""up"": {""outcome"": ""Up"", ""token_id"": ""9573656467173492241267422903664940126960396559620487948422006818388062668842"", ""bid"": ""0.79"", ""ask"": ""0.8""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""51307638321962596751599098397465872160102139418622263758264442763350405143198"", ""bid"": ""0.2"", ""ask"": ""0.21""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 4, ""entries"": {""up"": 1, ""down"": 0}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783917000,3114,0.6500000000000006,up,0.055,10.0,0.55,1,0,False,0.045,0.055,0.945,0.946,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783917000"", ""slug_start_ts"": 1783917000, ""time_left_sec"": 399, ""tick"": 3114, ""quote"": {""slug"": ""btc-updown-15m-1783917000"", ""up"": {""outcome"": ""Up"", ""token_id"": ""26362417492078882851674524551918596150245434477429517052679864841048723685240"", ""bid"": ""0.045"", ""ask"": ""0.055""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""28833230086587029488227019214187847197613434656614904473649775188810821568182"", ""bid"": ""0.945"", ""ask"": ""0.946""}}}, ""account"": {""position"": {""side"": ""up"", ""entry"": 0.055, ""qty_tokens"": 10.0, ""notional_usd"": 0.55}, ""state"": {""slug_idx"": 5, ""entries"": {""up"": 1, ""down"": 0}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783917000,3116,1.0500000000000007,,,,,1,0,False,0.04,0.05,0.965,0.97,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783917000"", ""slug_start_ts"": 1783917000, ""time_left_sec"": 397, ""tick"": 3116, ""quote"": {""slug"": ""btc-updown-15m-1783917000"", ""up"": {""outcome"": ""Up"", ""token_id"": ""26362417492078882851674524551918596150245434477429517052679864841048723685240"", ""bid"": ""0.04"", ""ask"": ""0.05""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""28833230086587029488227019214187847197613434656614904473649775188810821568182"", ""bid"": ""0.965"", ""ask"": ""0.97""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 5, ""entries"": {""up"": 1, ""down"": 0}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783917000,3129,0.5500000000000007,up,0.05,10.0,0.5,2,0,False,0.049,0.05,0.95,0.951,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783917000"", ""slug_start_ts"": 1783917000, ""time_left_sec"": 384, ""tick"": 3129, ""quote"": {""slug"": ""btc-updown-15m-1783917000"", ""up"": {""outcome"": ""Up"", ""token_id"": ""26362417492078882851674524551918596150245434477429517052679864841048723685240"", ""bid"": ""0.049"", ""ask"": ""0.05""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""28833230086587029488227019214187847197613434656614904473649775188810821568182"", ""bid"": ""0.95"", ""ask"": ""0.951""}}}, ""account"": {""position"": {""side"": ""up"", ""entry"": 0.05, ""qty_tokens"": 10.0, ""notional_usd"": 0.5}, ""state"": {""slug_idx"": 5, ""entries"": {""up"": 2, ""down"": 0}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783917000,3186,0.8500000000000008,,,,,2,0,False,0.03,0.031,0.969,0.97,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783917000"", ""slug_start_ts"": 1783917000, ""time_left_sec"": 327, ""tick"": 3186, ""quote"": {""slug"": ""btc-updown-15m-1783917000"", ""up"": {""outcome"": ""Up"", ""token_id"": ""26362417492078882851674524551918596150245434477429517052679864841048723685240"", ""bid"": ""0.03"", ""ask"": ""0.031""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""28833230086587029488227019214187847197613434656614904473649775188810821568182"", ""bid"": ""0.969"", ""ask"": ""0.97""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 5, ""entries"": {""up"": 2, ""down"": 0}, ""tp_done"": false}}}"
20260713_114134_threshold_sim,,btc-updown-15m-1783917900,3891,-20.5,up,0.81,10.0,8.100000000000001,1,0,False,0.8,0.81,0.19,0.2,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783917900"", ""slug_start_ts"": 1783917900, ""time_left_sec"": 433, ""tick"": 3891, ""quote"": {""slug"": ""btc-updown-15m-1783917900"", ""up"": {""outcome"": ""Up"", ""token_id"": ""45592388398270576521068591362819801857480797717544852229243306053758033080409"", ""bid"": ""0.8"", ""ask"": ""0.81""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""55485303744804295080538134104054137675971228322193935724704143894079087745286"", ""bid"": ""0.19"", ""ask"": ""0.2""}}}, ""account"": {""position"": {""side"": ""up"", ""entry"": 0.81, ""qty_tokens"": 10.0, ""notional_usd"": 8.100000000000001}, ""state"": {""slug_idx"": 6, ""entries"": {""up"": 1, ""down"": 0}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783917900,3993,-2.1499999999999995,down,0.3,10.0,3.0,0,1,False,0.75,0.76,0.24,0.3,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783917900"", ""slug_start_ts"": 1783917900, ""time_left_sec"": 415, ""tick"": 3993, ""quote"": {""slug"": ""btc-updown-15m-1783917900"", ""up"": {""outcome"": ""Up"", ""token_id"": ""45592388398270576521068591362819801857480797717544852229243306053758033080409"", ""bid"": ""0.75"", ""ask"": ""0.76""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""55485303744804295080538134104054137675971228322193935724704143894079087745286"", ""bid"": ""0.24"", ""ask"": ""0.3""}}}, ""account"": {""position"": {""side"": ""down"", ""entry"": 0.3, ""qty_tokens"": 10.0, ""notional_usd"": 3.0}, ""state"": {""slug_idx"": 6, ""entries"": {""up"": 0, ""down"": 1}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783917900,4010,0.1500000000000008,,,,,0,1,False,0.71,0.77,0.23,0.24,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783917900"", ""slug_start_ts"": 1783917900, ""time_left_sec"": 398, ""tick"": 4010, ""quote"": {""slug"": ""btc-updown-15m-1783917900"", ""up"": {""outcome"": ""Up"", ""token_id"": ""45592388398270576521068591362819801857480797717544852229243306053758033080409"", ""bid"": ""0.71"", ""ask"": ""0.77""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""55485303744804295080538134104054137675971228322193935724704143894079087745286"", ""bid"": ""0.23"", ""ask"": ""0.24""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 6, ""entries"": {""up"": 0, ""down"": 1}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783917900,4033,-2.6499999999999995,down,0.28,10.0,2.8000000000000003,0,2,False,0.73,0.74,0.27,0.28,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783917900"", ""slug_start_ts"": 1783917900, ""time_left_sec"": 375, ""tick"": 4033, ""quote"": {""slug"": ""btc-updown-15m-1783917900"", ""up"": {""outcome"": ""Up"", ""token_id"": ""45592388398270576521068591362819801857480797717544852229243306053758033080409"", ""bid"": ""0.73"", ""ask"": ""0.74""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""55485303744804295080538134104054137675971228322193935724704143894079087745286"", ""bid"": ""0.27"", ""ask"": ""0.28""}}}, ""account"": {""position"": {""side"": ""down"", ""entry"": 0.28, ""qty_tokens"": 10.0, ""notional_usd"": 2.8000000000000003}, ""state"": {""slug_idx"": 6, ""entries"": {""up"": 0, ""down"": 2}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783917900,4047,-0.14999999999999947,,,,,0,2,False,0.74,0.75,0.25,0.26,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783917900"", ""slug_start_ts"": 1783917900, ""time_left_sec"": 361, ""tick"": 4047, ""quote"": {""slug"": ""btc-updown-15m-1783917900"", ""up"": {""outcome"": ""Up"", ""token_id"": ""45592388398270576521068591362819801857480797717544852229243306053758033080409"", ""bid"": ""0.74"", ""ask"": ""0.75""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""55485303744804295080538134104054137675971228322193935724704143894079087745286"", ""bid"": ""0.25"", ""ask"": ""0.26""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 6, ""entries"": {""up"": 0, ""down"": 2}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783917900,4222,-2.6499999999999995,down,0.25,10.0,2.5,0,3,False,0.82,0.79,0.24,0.25,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783917900"", ""slug_start_ts"": 1783917900, ""time_left_sec"": 185, ""tick"": 4222, ""quote"": {""slug"": ""btc-updown-15m-1783917900"", ""up"": {""outcome"": ""Up"", ""token_id"": ""45592388398270576521068591362819801857480797717544852229243306053758033080409"", ""bid"": ""0.82"", ""ask"": ""0.79""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""55485303744804295080538134104054137675971228322193935724704143894079087745286"", ""bid"": ""0.24"", ""ask"": ""0.25""}}}, ""account"": {""position"": {""side"": ""down"", ""entry"": 0.25, ""qty_tokens"": 10.0, ""notional_usd"": 2.5}, ""state"": {""slug_idx"": 6, ""entries"": {""up"": 0, ""down"": 3}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783917900,4369,7.250000000000001,,,,,0,3,True,0,0.01,0.99,1,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783917900"", ""slug_start_ts"": 1783917900, ""time_left_sec"": 23, ""tick"": 4369, ""quote"": {""slug"": ""btc-updown-15m-1783917900"", ""up"": {""outcome"": ""Up"", ""token_id"": ""45592388398270576521068591362819801857480797717544852229243306053758033080409"", ""bid"": ""0"", ""ask"": ""0.01""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""55485303744804295080538134104054137675971228322193935724704143894079087745286"", ""bid"": ""0.99"", ""ask"": ""1""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 6, ""entries"": {""up"": 0, ""down"": 3}, ""tp_done"": true}}}"
20260713_114134_threshold_sim,,btc-updown-15m-1783917900,3906,-13.0,,,,,1,0,False,0.75,0.76,0.24,0.25,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783917900"", ""slug_start_ts"": 1783917900, ""time_left_sec"": 416, ""tick"": 3906, ""quote"": {""slug"": ""btc-updown-15m-1783917900"", ""up"": {""outcome"": ""Up"", ""token_id"": ""45592388398270576521068591362819801857480797717544852229243306053758033080409"", ""bid"": ""0.75"", ""ask"": ""0.76""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""55485303744804295080538134104054137675971228322193935724704143894079087745286"", ""bid"": ""0.24"", ""ask"": ""0.25""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 6, ""entries"": {""up"": 1, ""down"": 0}, ""tp_done"": false}}}"
20260713_114134_threshold_sim,,btc-updown-15m-1783918800,4728,-21.8,up,0.88,10.0,8.8,1,0,False,0.87,0.88,0.12,0.13,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783918800"", ""slug_start_ts"": 1783918800, ""time_left_sec"": 450, ""tick"": 4728, ""quote"": {""slug"": ""btc-updown-15m-1783918800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""66226000849457162999809048634636496660055232350518024933592769941918341736895"", ""bid"": ""0.87"", ""ask"": ""0.88""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9848591778341623171854394841950535293678550662439469361374649678181536338207"", ""bid"": ""0.12"", ""ask"": ""0.13""}}}, ""account"": {""position"": {""side"": ""up"", ""entry"": 0.88, ""qty_tokens"": 10.0, ""notional_usd"": 8.8}, ""state"": {""slug_idx"": 7, ""entries"": {""up"": 1, ""down"": 0}, ""tp_done"": false}}}"
20260713_114134_threshold_sim,,btc-updown-15m-1783918800,4894,-11.9,,,,,1,0,True,0.99,1,0,0.01,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783918800"", ""slug_start_ts"": 1783918800, ""time_left_sec"": 283, ""tick"": 4894, ""quote"": {""slug"": ""btc-updown-15m-1783918800"", ""up"": {""outcome"": ""Up"", ""token_id"": ""66226000849457162999809048634636496660055232350518024933592769941918341736895"", ""bid"": ""0.99"", ""ask"": ""1""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""9848591778341623171854394841950535293678550662439469361374649678181536338207"", ""bid"": ""0"", ""ask"": ""0.01""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 7, ""entries"": {""up"": 1, ""down"": 0}, ""tp_done"": true}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783919700,5640,2.450000000000001,down,0.48,10.0,4.8,0,1,False,0.56,0.57,0.47,0.48,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783919700"", ""slug_start_ts"": 1783919700, ""time_left_sec"": 453, ""tick"": 5640, ""quote"": {""slug"": ""btc-updown-15m-1783919700"", ""up"": {""outcome"": ""Up"", ""token_id"": ""67648815893773703469309944861088741199663667230137385646374937545218712522968"", ""bid"": ""0.56"", ""ask"": ""0.57""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""12428528838816110335681977603237811090582132227966290746135706781000570240454"", ""bid"": ""0.47"", ""ask"": ""0.48""}}}, ""account"": {""position"": {""side"": ""down"", ""entry"": 0.48, ""qty_tokens"": 10.0, ""notional_usd"": 4.8}, ""state"": {""slug_idx"": 8, ""entries"": {""up"": 0, ""down"": 1}, ""tp_done"": false}}}"
20260713_114134_threshold_sim,,btc-updown-15m-1783919700,5630,-20.5,down,0.86,10.0,8.6,0,1,False,0.2,0.18,0.84,0.86,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783919700"", ""slug_start_ts"": 1783919700, ""time_left_sec"": 402, ""tick"": 5630, ""quote"": {""slug"": ""btc-updown-15m-1783919700"", ""up"": {""outcome"": ""Up"", ""token_id"": ""67648815893773703469309944861088741199663667230137385646374937545218712522968"", ""bid"": ""0.2"", ""ask"": ""0.18""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""12428528838816110335681977603237811090582132227966290746135706781000570240454"", ""bid"": ""0.84"", ""ask"": ""0.86""}}}, ""account"": {""position"": {""side"": ""down"", ""entry"": 0.86, ""qty_tokens"": 10.0, ""notional_usd"": 8.6}, ""state"": {""slug_idx"": 8, ""entries"": {""up"": 0, ""down"": 1}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783919700,5939,12.250000000000002,,,,,0,1,True,0.01,0.02,0.98,0.99,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783919700"", ""slug_start_ts"": 1783919700, ""time_left_sec"": 152, ""tick"": 5939, ""quote"": {""slug"": ""btc-updown-15m-1783919700"", ""up"": {""outcome"": ""Up"", ""token_id"": ""67648815893773703469309944861088741199663667230137385646374937545218712522968"", ""bid"": ""0.01"", ""ask"": ""0.02""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""12428528838816110335681977603237811090582132227966290746135706781000570240454"", ""bid"": ""0.98"", ""ask"": ""0.99""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 8, ""entries"": {""up"": 0, ""down"": 1}, ""tp_done"": true}}}"
20260713_114134_threshold_sim,,btc-updown-15m-1783919700,5884,-10.6,,,,,0,1,True,0,0.01,0.99,1,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783919700"", ""slug_start_ts"": 1783919700, ""time_left_sec"": 145, ""tick"": 5884, ""quote"": {""slug"": ""btc-updown-15m-1783919700"", ""up"": {""outcome"": ""Up"", ""token_id"": ""67648815893773703469309944861088741199663667230137385646374937545218712522968"", ""bid"": ""0"", ""ask"": ""0.01""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""12428528838816110335681977603237811090582132227966290746135706781000570240454"", ""bid"": ""0.99"", ""ask"": ""1""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 8, ""entries"": {""up"": 0, ""down"": 1}, ""tp_done"": true}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783920600,6891,12.160000000000002,down,0.009,10.0,0.09,0,1,False,0.999,1,0,0.009,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783920600"", ""slug_start_ts"": 1783920600, ""time_left_sec"": 96, ""tick"": 6891, ""quote"": {""slug"": ""btc-updown-15m-1783920600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""65151202422360574036013293690025125411593202369478752965567359830787259020498"", ""bid"": ""0.999"", ""ask"": ""1""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""38798280629242554727025831720076676286109340673640647244604399410368943238849"", ""bid"": ""0"", ""ask"": ""0.009""}}}, ""account"": {""position"": {""side"": ""down"", ""entry"": 0.009, ""qty_tokens"": 10.0, ""notional_usd"": 0.09}, ""state"": {""slug_idx"": 9, ""entries"": {""up"": 0, ""down"": 1}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783921500,7433,17.46,,,,,0,0,False,0.45,0.46,0.53,0.54,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783921500"", ""slug_start_ts"": 1783921500, ""time_left_sec"": 450, ""tick"": 7433, ""quote"": {""slug"": ""btc-updown-15m-1783921500"", ""up"": {""outcome"": ""Up"", ""token_id"": ""10143885514825840754347578752246863990701352950444427337904746177344516799833"", ""bid"": ""0.45"", ""ask"": ""0.46""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""20858032640215142560053830644015610259712088742480945150668954429074122080516"", ""bid"": ""0.53"", ""ask"": ""0.54""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 10, ""entries"": {""up"": 0, ""down"": 0}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783921500,7434,12.56,up,0.49,10.0,4.9,1,0,False,0.46,0.49,0.51,0.52,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783921500"", ""slug_start_ts"": 1783921500, ""time_left_sec"": 449, ""tick"": 7434, ""quote"": {""slug"": ""btc-updown-15m-1783921500"", ""up"": {""outcome"": ""Up"", ""token_id"": ""10143885514825840754347578752246863990701352950444427337904746177344516799833"", ""bid"": ""0.46"", ""ask"": ""0.49""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""20858032640215142560053830644015610259712088742480945150668954429074122080516"", ""bid"": ""0.51"", ""ask"": ""0.52""}}}, ""account"": {""position"": {""side"": ""up"", ""entry"": 0.49, ""qty_tokens"": 10.0, ""notional_usd"": 4.9}, ""state"": {""slug_idx"": 10, ""entries"": {""up"": 1, ""down"": 0}, ""tp_done"": false}}}"
20260713_114134_threshold_sim,,btc-updown-15m-1783921500,7547,-18.9,down,0.83,10.0,8.299999999999999,0,1,False,0.2,0.21,0.8,0.83,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783921500"", ""slug_start_ts"": 1783921500, ""time_left_sec"": 216, ""tick"": 7547, ""quote"": {""slug"": ""btc-updown-15m-1783921500"", ""up"": {""outcome"": ""Up"", ""token_id"": ""10143885514825840754347578752246863990701352950444427337904746177344516799833"", ""bid"": ""0.2"", ""ask"": ""0.21""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""20858032640215142560053830644015610259712088742480945150668954429074122080516"", ""bid"": ""0.8"", ""ask"": ""0.83""}}}, ""account"": {""position"": {""side"": ""down"", ""entry"": 0.83, ""qty_tokens"": 10.0, ""notional_usd"": 8.299999999999999}, ""state"": {""slug_idx"": 10, ""entries"": {""up"": 0, ""down"": 1}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783921500,7445,17.060000000000002,,,,,1,0,False,0.45,0.46,0.54,0.55,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783921500"", ""slug_start_ts"": 1783921500, ""time_left_sec"": 438, ""tick"": 7445, ""quote"": {""slug"": ""btc-updown-15m-1783921500"", ""up"": {""outcome"": ""Up"", ""token_id"": ""10143885514825840754347578752246863990701352950444427337904746177344516799833"", ""bid"": ""0.45"", ""ask"": ""0.46""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""20858032640215142560053830644015610259712088742480945150668954429074122080516"", ""bid"": ""0.54"", ""ask"": ""0.55""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 10, ""entries"": {""up"": 1, ""down"": 0}, ""tp_done"": false}}}"
20260713_114134_threshold_sim,,btc-updown-15m-1783921500,7570,-11.399999999999999,,,,,0,1,False,0.23,0.25,0.75,0.76,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783921500"", ""slug_start_ts"": 1783921500, ""time_left_sec"": 193, ""tick"": 7570, ""quote"": {""slug"": ""btc-updown-15m-1783921500"", ""up"": {""outcome"": ""Up"", ""token_id"": ""10143885514825840754347578752246863990701352950444427337904746177344516799833"", ""bid"": ""0.23"", ""ask"": ""0.25""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""20858032640215142560053830644015610259712088742480945150668954429074122080516"", ""bid"": ""0.75"", ""ask"": ""0.76""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 10, ""entries"": {""up"": 0, ""down"": 1}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783922400,8180,13.860000000000003,down,0.32,10.0,3.2,0,1,False,0.71,0.69,0.31,0.32,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783922400"", ""slug_start_ts"": 1783922400, ""time_left_sec"": 574, ""tick"": 8180, ""quote"": {""slug"": ""btc-updown-15m-1783922400"", ""up"": {""outcome"": ""Up"", ""token_id"": ""67918608017022090341349787655794254166833185854784180214404004036989060350491"", ""bid"": ""0.71"", ""ask"": ""0.69""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""10667030499422576707895695939809977243546358807349348377515186004577252840276"", ""bid"": ""0.31"", ""ask"": ""0.32""}}}, ""account"": {""position"": {""side"": ""down"", ""entry"": 0.32, ""qty_tokens"": 10.0, ""notional_usd"": 3.2}, ""state"": {""slug_idx"": 11, ""entries"": {""up"": 0, ""down"": 1}, ""tp_done"": false}}}"
20260713_114131_ma_breakout_sim,,btc-updown-15m-1783922400,8183,16.360000000000003,,,,,0,1,False,0.73,0.75,0.25,0.26,"{""quote"": {""type"": ""quote"", ""slug"": ""btc-updown-15m-1783922400"", ""slug_start_ts"": 1783922400, ""time_left_sec"": 571, ""tick"": 8183, ""quote"": {""slug"": ""btc-updown-15m-1783922400"", ""up"": {""outcome"": ""Up"", ""token_id"": ""67918608017022090341349787655794254166833185854784180214404004036989060350491"", ""bid"": ""0.73"", ""ask"": ""0.75""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""10667030499422576707895695939809977243546358807349348377515186004577252840276"", ""bid"": ""0.25"", ""ask"": ""0.26""}}}, ""account"": {""position"": {}, ""state"": {""slug_idx"": 11, ""entries"": {""up"": 0, ""down"": 1}, ""tp_done"": false}}}"
