ts,type,slug,tick,data
1767442107.2720075,quote,btc-updown-15m-1767441600,36,"{""type"": ""quote"", ""tick"": 36, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.04"", ""ask"": ""0.05""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.95"", ""ask"": ""0.96""}}}"
1767442108.2748754,tick,btc-updown-15m-1767441600,37,"{""type"": ""tick"", ""tick"": 37, ""slug"": ""btc-updown-15m-1767441600""}"
1767442109.8281212,quote,btc-updown-15m-1767441600,37,"{""type"": ""quote"", ""tick"": 37, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.04"", ""ask"": ""0.05""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.94"", ""ask"": ""0.95""}}}"
1767442110.83072,tick,btc-updown-15m-1767441600,38,"{""type"": ""tick"", ""tick"": 38, ""slug"": ""btc-updown-15m-1767441600""}"
1767442112.3880026,quote,btc-updown-15m-1767441600,38,"{""type"": ""quote"", ""tick"": 38, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.03"", ""ask"": ""0.05""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.95"", ""ask"": ""0.96""}}}"
1767442113.3900723,tick,btc-updown-15m-1767441600,39,"{""type"": ""tick"", ""tick"": 39, ""slug"": ""btc-updown-15m-1767441600""}"
1767442114.9492261,quote,btc-updown-15m-1767441600,39,"{""type"": ""quote"", ""tick"": 39, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.04"", ""ask"": ""0.05""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.95"", ""ask"": ""0.96""}}}"
1767442115.9521294,tick,btc-updown-15m-1767441600,40,"{""type"": ""tick"", ""tick"": 40, ""slug"": ""btc-updown-15m-1767441600""}"
1767442117.5092924,quote,btc-updown-15m-1767441600,40,"{""type"": ""quote"", ""tick"": 40, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.04"", ""ask"": ""0.05""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.95"", ""ask"": ""0.96""}}}"
1767442118.511741,tick,btc-updown-15m-1767441600,41,"{""type"": ""tick"", ""tick"": 41, ""slug"": ""btc-updown-15m-1767441600""}"
1767442120.0707095,quote,btc-updown-15m-1767441600,41,"{""type"": ""quote"", ""tick"": 41, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.04"", ""ask"": ""0.05""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.95"", ""ask"": ""0.96""}}}"
1767442121.0735857,tick,btc-updown-15m-1767441600,42,"{""type"": ""tick"", ""tick"": 42, ""slug"": ""btc-updown-15m-1767441600""}"
1767442122.629397,quote,btc-updown-15m-1767441600,42,"{""type"": ""quote"", ""tick"": 42, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.04"", ""ask"": ""0.05""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.95"", ""ask"": ""0.96""}}}"
1767442123.6324835,tick,btc-updown-15m-1767441600,43,"{""type"": ""tick"", ""tick"": 43, ""slug"": ""btc-updown-15m-1767441600""}"
1767442125.164309,quote,btc-updown-15m-1767441600,43,"{""type"": ""quote"", ""tick"": 43, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.04"", ""ask"": ""0.05""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.95"", ""ask"": ""0.96""}}}"
1767442126.1669283,tick,btc-updown-15m-1767441600,44,"{""type"": ""tick"", ""tick"": 44, ""slug"": ""btc-updown-15m-1767441600""}"
1767442127.748265,quote,btc-updown-15m-1767441600,44,"{""type"": ""quote"", ""tick"": 44, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.04"", ""ask"": ""0.05""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.95"", ""ask"": ""0.96""}}}"
1767442128.7514598,tick,btc-updown-15m-1767441600,45,"{""type"": ""tick"", ""tick"": 45, ""slug"": ""btc-updown-15m-1767441600""}"
1767442130.3084025,quote,btc-updown-15m-1767441600,45,"{""type"": ""quote"", ""tick"": 45, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.04"", ""ask"": ""0.05""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.95"", ""ask"": ""0.96""}}}"
1767442131.3112354,tick,btc-updown-15m-1767441600,46,"{""type"": ""tick"", ""tick"": 46, ""slug"": ""btc-updown-15m-1767441600""}"
1767442132.9704857,quote,btc-updown-15m-1767441600,46,"{""type"": ""quote"", ""tick"": 46, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.04"", ""ask"": ""0.05""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.95"", ""ask"": ""0.96""}}}"
1767442133.9731212,tick,btc-updown-15m-1767441600,47,"{""type"": ""tick"", ""tick"": 47, ""slug"": ""btc-updown-15m-1767441600""}"
1767442135.633321,quote,btc-updown-15m-1767441600,47,"{""type"": ""quote"", ""tick"": 47, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.04"", ""ask"": ""0.05""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.95"", ""ask"": ""0.96""}}}"
1767442136.636149,tick,btc-updown-15m-1767441600,48,"{""type"": ""tick"", ""tick"": 48, ""slug"": ""btc-updown-15m-1767441600""}"
1767442138.1922536,quote,btc-updown-15m-1767441600,48,"{""type"": ""quote"", ""tick"": 48, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.04"", ""ask"": ""0.05""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.95"", ""ask"": ""0.97""}}}"
1767442139.1940327,tick,btc-updown-15m-1767441600,49,"{""type"": ""tick"", ""tick"": 49, ""slug"": ""btc-updown-15m-1767441600""}"
1767442140.7383802,quote,btc-updown-15m-1767441600,49,"{""type"": ""quote"", ""tick"": 49, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.03"", ""ask"": ""0.04""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.96"", ""ask"": ""0.97""}}}"
1767442141.7401226,tick,btc-updown-15m-1767441600,50,"{""type"": ""tick"", ""tick"": 50, ""slug"": ""btc-updown-15m-1767441600""}"
1767442143.3128116,quote,btc-updown-15m-1767441600,50,"{""type"": ""quote"", ""tick"": 50, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.03"", ""ask"": ""0.04""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.96"", ""ask"": ""0.97""}}}"
1767442144.3156257,tick,btc-updown-15m-1767441600,51,"{""type"": ""tick"", ""tick"": 51, ""slug"": ""btc-updown-15m-1767441600""}"
1767442145.8735902,quote,btc-updown-15m-1767441600,51,"{""type"": ""quote"", ""tick"": 51, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.03"", ""ask"": ""0.04""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.96"", ""ask"": ""0.97""}}}"
1767442146.876608,tick,btc-updown-15m-1767441600,52,"{""type"": ""tick"", ""tick"": 52, ""slug"": ""btc-updown-15m-1767441600""}"
1767442148.4335797,quote,btc-updown-15m-1767441600,52,"{""type"": ""quote"", ""tick"": 52, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.03"", ""ask"": ""0.04""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.96"", ""ask"": ""0.97""}}}"
1767442149.4360576,tick,btc-updown-15m-1767441600,53,"{""type"": ""tick"", ""tick"": 53, ""slug"": ""btc-updown-15m-1767441600""}"
1767442150.994677,quote,btc-updown-15m-1767441600,53,"{""type"": ""quote"", ""tick"": 53, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.03"", ""ask"": ""0.04""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.96"", ""ask"": ""0.97""}}}"
1767442151.9982083,tick,btc-updown-15m-1767441600,54,"{""type"": ""tick"", ""tick"": 54, ""slug"": ""btc-updown-15m-1767441600""}"
1767442153.5540013,quote,btc-updown-15m-1767441600,54,"{""type"": ""quote"", ""tick"": 54, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.03"", ""ask"": ""0.04""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.96"", ""ask"": ""0.98""}}}"
1767442154.5565734,tick,btc-updown-15m-1767441600,55,"{""type"": ""tick"", ""tick"": 55, ""slug"": ""btc-updown-15m-1767441600""}"
1767442156.1202588,quote,btc-updown-15m-1767441600,55,"{""type"": ""quote"", ""tick"": 55, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.02"", ""ask"": ""0.03""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.97"", ""ask"": ""0.98""}}}"
1767442157.1227334,tick,btc-updown-15m-1767441600,56,"{""type"": ""tick"", ""tick"": 56, ""slug"": ""btc-updown-15m-1767441600""}"
1767442158.6790884,quote,btc-updown-15m-1767441600,56,"{""type"": ""quote"", ""tick"": 56, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.02"", ""ask"": ""0.03""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.97"", ""ask"": ""0.98""}}}"
1767442159.6822066,tick,btc-updown-15m-1767441600,57,"{""type"": ""tick"", ""tick"": 57, ""slug"": ""btc-updown-15m-1767441600""}"
1767442161.0357893,quote,btc-updown-15m-1767441600,57,"{""type"": ""quote"", ""tick"": 57, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.02"", ""ask"": ""0.03""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.97"", ""ask"": ""0.98""}}}"
1767442162.038138,tick,btc-updown-15m-1767441600,58,"{""type"": ""tick"", ""tick"": 58, ""slug"": ""btc-updown-15m-1767441600""}"
1767442163.424104,quote,btc-updown-15m-1767441600,58,"{""type"": ""quote"", ""tick"": 58, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.02"", ""ask"": ""0.03""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.97"", ""ask"": ""0.98""}}}"
1767442164.4263165,tick,btc-updown-15m-1767441600,59,"{""type"": ""tick"", ""tick"": 59, ""slug"": ""btc-updown-15m-1767441600""}"
1767442165.7930007,quote,btc-updown-15m-1767441600,59,"{""type"": ""quote"", ""tick"": 59, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.03"", ""ask"": ""0.04""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.96"", ""ask"": ""0.98""}}}"
1767442166.7957077,tick,btc-updown-15m-1767441600,60,"{""type"": ""tick"", ""tick"": 60, ""slug"": ""btc-updown-15m-1767441600""}"
1767442168.291875,quote,btc-updown-15m-1767441600,60,"{""type"": ""quote"", ""tick"": 60, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.02"", ""ask"": ""0.04""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.96"", ""ask"": ""0.98""}}}"
1767442169.2942195,tick,btc-updown-15m-1767441600,61,"{""type"": ""tick"", ""tick"": 61, ""slug"": ""btc-updown-15m-1767441600""}"
1767442170.6694384,quote,btc-updown-15m-1767441600,61,"{""type"": ""quote"", ""tick"": 61, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.02"", ""ask"": ""0.03""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.97"", ""ask"": ""0.98""}}}"
1767442171.6718364,tick,btc-updown-15m-1767441600,62,"{""type"": ""tick"", ""tick"": 62, ""slug"": ""btc-updown-15m-1767441600""}"
1767442173.035507,quote,btc-updown-15m-1767441600,62,"{""type"": ""quote"", ""tick"": 62, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.02"", ""ask"": ""0.03""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.97"", ""ask"": ""0.98""}}}"
1767442174.0382886,tick,btc-updown-15m-1767441600,63,"{""type"": ""tick"", ""tick"": 63, ""slug"": ""btc-updown-15m-1767441600""}"
1767442175.4373353,quote,btc-updown-15m-1767441600,63,"{""type"": ""quote"", ""tick"": 63, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.02"", ""ask"": ""0.03""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.97"", ""ask"": ""0.98""}}}"
1767442176.4400003,tick,btc-updown-15m-1767441600,64,"{""type"": ""tick"", ""tick"": 64, ""slug"": ""btc-updown-15m-1767441600""}"
1767442177.8003461,quote,btc-updown-15m-1767441600,64,"{""type"": ""quote"", ""tick"": 64, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.01"", ""ask"": ""0.02""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.98"", ""ask"": ""0.99""}}}"
1767442178.8023992,tick,btc-updown-15m-1767441600,65,"{""type"": ""tick"", ""tick"": 65, ""slug"": ""btc-updown-15m-1767441600""}"
1767442180.1710534,quote,btc-updown-15m-1767441600,65,"{""type"": ""quote"", ""tick"": 65, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.01"", ""ask"": ""0.02""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.98"", ""ask"": ""0.99""}}}"
1767442181.1735487,tick,btc-updown-15m-1767441600,66,"{""type"": ""tick"", ""tick"": 66, ""slug"": ""btc-updown-15m-1767441600""}"
1767442182.7386456,quote,btc-updown-15m-1767441600,66,"{""type"": ""quote"", ""tick"": 66, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.01"", ""ask"": ""0.02""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.98"", ""ask"": ""0.99""}}}"
1767442183.74151,tick,btc-updown-15m-1767441600,67,"{""type"": ""tick"", ""tick"": 67, ""slug"": ""btc-updown-15m-1767441600""}"
1767442185.2578952,quote,btc-updown-15m-1767441600,67,"{""type"": ""quote"", ""tick"": 67, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.01"", ""ask"": ""0.02""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.98"", ""ask"": ""0.99""}}}"
1767442186.2602258,tick,btc-updown-15m-1767441600,68,"{""type"": ""tick"", ""tick"": 68, ""slug"": ""btc-updown-15m-1767441600""}"
1767442187.826706,quote,btc-updown-15m-1767441600,68,"{""type"": ""quote"", ""tick"": 68, ""slug"": ""btc-updown-15m-1767441600"", ""quote"": {""slug"": ""btc-updown-15m-1767441600"", ""up"": {""outcome"": ""Up"", ""token_id"": ""31771659711309440420528715902771338396283142928977317306660104288685767758994"", ""bid"": ""0.01"", ""ask"": ""0.02""}, ""down"": {""outcome"": ""Down"", ""token_id"": ""43412965621229333137920329188232417097682999393577317847987224047222897440115"", ""bid"": ""0.98"", ""ask"": ""0.99""}}}"
