cap,ma_len,tick_confirm,tp_abs,cooldown_sec,no_entry_last_sec,entry_slope_max,haircut,trades,train_pnl,train_mdd,train_score,mar03_pnl,sim_pnl,val_pnl,total_pnl,sell_fail_rate
0.6,240,0,none,30,none,none,0.01,410,2.8699004975124307,-12.07,-3.1650995024875694,-3.080099502487562,-10.950000000000012,-14.030099502487573,-11.160199004975144,0.219
0.6,240,0,none,30,none,0,0.01,390,3.6199502487562185,-15.879999999999999,-4.320049751243781,-5.400497512437809,5.629999999999993,0.2295024875621836,3.849452736318405,0.225
0.6,240,0,0.98,0,none,none,0.01,2008,-58.480199004975226,-77.22019900497523,-97.09029850746285,-20.451243781094526,0.25,-20.201243781094526,-78.68144278606977,0.217
0.6,240,0,0.98,0,none,0,0.01,1464,-21.74019900497516,-39.03000000000002,-41.25519900497517,-16.910945273631846,18.250000000000057,1.3390547263682109,-20.401144278606942,0.22
0.6,240,0,0.98,30,none,none,0.01,410,2.0099502487562058,-11.770000000000003,-3.875049751243796,-3.0800995024875606,-11.640000000000015,-14.720099502487574,-12.71014925373137,0.219
0.6,240,0,0.98,30,none,0,0.01,390,1.7799502487562053,-16.470000000000002,-6.455049751243796,-5.520398009950248,3.7599999999999945,-1.7603980099502534,0.01955223880595347,0.222
0.6,240,0,0.98,0,none,-0.005,0.01,1350,-4.160000000000071,-33.410000000000025,-20.865000000000084,-17.900995024875627,28.83999999999999,10.939004975124362,6.779004975124291,0.221
0.6,240,0,0.98,0,none,-0.01,0.01,1226,1.249850746268621,-27.83,-12.665149253731379,-13.191044776119412,23.939999999999976,10.748955223880564,11.998805970149196,0.222
0.6,240,0,0.98,30,none,-0.005,0.01,382,1.1299502487562076,-16.189999999999998,-6.965049751243791,-5.520398009950247,5.349999999999991,-0.17039800995025622,0.9595522388059516,0.224
0.6,240,0,0.98,30,none,-0.01,0.01,372,0.16995024875620857,-16.690000000000005,-8.175049751243794,-5.6104477611940275,7.149999999999988,1.5395522388059604,1.709502487562168,0.228
0.6,240,0,0.99,0,none,none,0.01,2008,-57.81009950248762,-77.4500995024876,-96.53514925373142,-21.051243781094563,0.14999999999993463,-20.901243781094628,-78.71134328358224,0.217
0.6,240,0,0.99,0,none,0,0.01,1470,-20.450199004975147,-38.630000000000024,-39.76519900497516,-16.700995024875624,15.950000000000067,-0.7509950248755572,-21.201194029850715,0.22
0.6,240,0,0.99,30,none,none,0.01,410,2.5999502487562145,-11.770000000000003,-3.285049751243787,-3.0800995024875624,-11.440000000000008,-14.520099502487572,-11.92014925373136,0.219
0.6,240,0,0.99,30,none,0,0.01,390,2.4699502487562155,-16.37,-5.715049751243785,-5.520398009950248,3.66,-1.8603980099502477,0.6095522388059715,0.222
0.6,240,0,0.99,30,none,-0.005,0.01,382,1.819950248756216,-16.089999999999996,-6.225049751243782,-5.520398009950247,5.2499999999999964,-0.27039800995025054,1.5495522388059653,0.224
0.6,240,0,0.99,30,none,-0.01,0.01,372,0.8599502487562152,-16.59,-7.435049751243785,-5.6104477611940275,7.049999999999997,1.4395522388059696,2.299502487562184,0.228
0.6,240,0,0.99,0,none,-0.005,0.01,1350,-8.390099502487569,-33.85000000000001,-25.315099502487573,-14.430845771144286,24.439999999999987,10.009154228855701,1.6190547263681427,0.222
0.6,240,0,0.99,0,none,-0.01,0.01,1218,11.92990049751241,-27.72999999999999,-1.935099502487585,-14.210945273631841,23.939999999999987,9.729054726368146,21.65895522388056,0.222
0.6,240,2,none,0,none,none,0.01,2272,-21.660250540021785,-49.25010128629043,-46.285301183167,-30.14228855721396,5.539999999999985,-24.602288557213974,-46.262539097235766,0.214
0.6,240,2,none,0,none,0,0.01,1496,4.289948464953337,-22.820000000000018,-7.120051535046672,-18.3910447761194,17.749999999999993,-0.6410447761194078,3.648903688833932,0.219
0.6,240,2,none,0,none,-0.005,0.01,1366,4.949948464953384,-29.990000000000002,-10.045051535046618,-15.991044776119406,25.23999999999999,9.248955223880586,14.198903688833964,0.224
0.6,240,2,none,0,none,-0.01,0.01,1220,31.10994846495335,-23.400000000000013,19.409948464953345,-17.120895522388086,25.049999999999983,7.929104477611897,39.03905294256525,0.212
0.6,240,2,none,30,none,none,0.01,414,-26.830199004975125,-26.830199004975125,-40.245298507462685,-4.420398009950251,-20.150000000000013,-24.570398009950264,-51.40059701492539,0.216
0.6,240,2,none,30,none,0,0.01,392,4.499950248756207,-12.880000000000003,-1.9400497512437944,-3.150248756218906,8.439999999999985,5.28975124378108,9.789701492537281,0.226
0.6,240,2,none,30,none,-0.005,0.01,384,3.9799502487562073,-17.890000000000004,-4.965049751243795,-3.3402985074626863,6.629999999999994,3.2897014925373074,7.269651741293513,0.227
0.6,240,2,none,30,none,-0.01,0.01,370,16.749950248756214,-11.199999999999989,11.14995024875622,-4.750248756218907,1.1399999999999917,-3.6102487562189154,13.139701492537299,0.223
0.6,240,2,0.98,0,none,none,0.01,2266,-19.850398009950382,-50.26019900497518,-44.98049751243797,-30.221890547263712,2.0899999999999253,-28.131890547263787,-47.98228855721417,0.215
0.6,240,2,0.98,0,none,0,0.01,1492,8.599900497512342,-24.53,-3.6650995024876583,-17.09104477611941,14.39999999999999,-2.691044776119421,5.90885572139292,0.219
0.6,240,2,0.98,0,none,-0.005,0.01,1354,4.509950248756173,-29.690000000000005,-10.33504975124383,-15.700995024875622,22.989999999999984,7.289004975124362,11.798955223880522,0.221
0.6,240,2,0.98,0,none,-0.01,0.01,1232,19.109950248756164,-24.100000000000005,7.059950248756161,-15.720895522388064,24.989999999999988,9.269104477611924,28.379054726368075,0.221
0.6,240,2,0.98,30,none,none,0.01,414,-26.72009950248757,-26.72009950248757,-40.080149253731356,-4.62039800995025,-20.150000000000013,-24.770398009950263,-51.490497512437834,0.221
0.6,240,2,0.98,30,none,0,0.01,392,2.6699502487561997,-13.370000000000005,-4.015049751243803,-2.850248756218906,7.05999999999999,4.209751243781084,6.879701492537276,0.222
0.6,240,2,0.98,30,none,-0.005,0.01,384,3.2399502487562035,-17.990000000000006,-5.755049751243799,-3.250248756218905,5.549999999999992,2.299751243781087,5.53970149253729,0.224
0.6,240,2,0.98,30,none,-0.01,0.01,370,14.109950248756215,-11.499999999999996,8.359950248756217,-4.540298507462687,0.24999999999997868,-4.290298507462708,9.819651741293507,0.224
0.6,240,2,0.99,0,none,none,0.01,2268,-21.600298507462696,-48.08009950248757,-45.64034825870648,-32.21194029850751,-0.3000000000001748,-32.51194029850768,-54.11223880597037,0.215
0.6,240,2,0.99,0,none,0,0.01,1492,3.6899004975124217,-24.23,-8.425099502487578,-19.1910447761194,13.0,-6.191044776119401,-2.5011442786069855,0.219
0.6,240,2,0.99,30,none,none,0.01,414,-26.42009950248756,-26.42009950248756,-39.63014925373134,-4.62039800995025,-20.140000000000008,-24.760398009950258,-51.18049751243782,0.221
0.6,240,2,0.99,30,none,0,0.01,392,3.4599502487562113,-13.27,-3.1750497512437885,-2.850248756218905,6.889999999999994,4.039751243781089,7.499701492537306,0.222
0.6,240,2,0.99,0,none,-0.005,0.01,1354,-4.975124376649376e-05,-29.490000000000002,-14.745049751243767,-15.291044776119392,20.590000000000014,5.298955223880622,5.29890547263685,0.221
0.6,240,2,0.99,0,none,-0.01,0.01,1230,13.399900497512393,-23.799999999999994,1.499900497512396,-16.73084577114428,23.689999999999987,6.959154228855706,20.359054726368093,0.222
0.6,240,2,0.99,30,none,-0.005,0.01,384,3.929950248756212,-17.990000000000006,-5.065049751243791,-3.2502487562189044,5.349999999999996,2.0997512437810917,6.029701492537299,0.224
0.6,240,2,0.99,30,none,-0.01,0.01,370,14.899950248756221,-11.5,9.149950248756221,-4.540298507462687,-0.05000000000001137,-4.590298507462698,10.309651741293525,0.224
0.6,300,0,none,0,none,none,0.01,1526,2.839799211222026,-30.78,-12.550200788777975,-14.910895621488091,24.29999999999999,9.389104378511899,12.228903589733928,0.22
0.6,300,0,none,0,none,0,0.01,1044,34.759899506511,-24.67000000000001,22.424899506510993,-20.390547263681597,7.220000000000002,-13.170547263681595,21.5893522428294,0.221
0.6,300,0,none,0,none,-0.005,0.01,968,40.159899506511024,-18.080000000000005,31.11989950651102,-16.160696517412937,18.109999999999992,1.9493034825870552,42.10920298909808,0.226
0.6,300,0,none,0,none,-0.01,0.01,862,47.149899506511034,-15.280000000000008,39.50989950651103,-9.170646766169142,15.010000000000012,5.83935323383087,52.9892527403419,0.223
0.6,300,0,none,30,none,none,0.01,366,10.229900497512439,-11.400000000000007,4.529900497512435,-4.060199004975129,8.25,4.189800995024871,14.419701492537307,0.222
0.6,300,0,none,30,none,0,0.01,332,4.74989970471107,-12.87,-1.6851002952889296,-4.150248756218906,11.320000000000006,7.1697512437811,11.919650948492174,0.205
0.6,300,0,none,30,none,-0.005,0.01,324,5.419899704711081,-12.479999999999999,-0.8201002952889187,-4.4601990049751254,13.909999999999998,9.449800995024873,14.869700699735958,0.203
0.6,300,0,none,30,none,-0.01,0.01,322,11.419899704711069,-12.180000000000005,5.3298997047110666,-5.250248756218904,13.910000000000004,8.659751243781098,20.079650948492173,0.207
0.6,300,0,0.98,30,none,none,0.01,366,7.969900497512432,-12.280000000000005,1.8299004975124298,-4.860199004975128,7.659999999999997,2.799800995024869,10.769701492537301,0.228
0.6,300,0,0.98,30,none,0,0.01,332,2.2699004975124386,-12.87,-4.165099502487561,-3.9601990049751246,9.359999999999985,5.399800995024861,7.669701492537303,0.224
0.6,300,0,0.98,0,none,none,0.01,1524,6.0798009950248275,-31.47,-9.655199004975172,-12.340796019900502,20.059999999999988,7.719203980099486,13.799004975124312,0.218
0.6,300,0,0.98,0,none,0,0.01,1052,35.959950248756186,-24.870000000000005,23.524950248756184,-14.760696517412931,17.160000000000004,2.3993034825870723,38.35925373134326,0.218
0.6,300,0,0.98,0,none,-0.005,0.01,972,54.87990049751249,-18.280000000000005,45.73990049751249,-11.06069651741295,10.950000000000024,-0.11069651741292574,54.76920398009956,0.221
0.6,300,0,0.98,0,none,-0.01,0.01,874,47.77990049751245,-16.200000000000003,39.67990049751245,-14.580597014925395,14.250000000000014,-0.33059701492538096,47.44930348258707,0.228
0.6,300,0,0.98,30,none,-0.005,0.01,324,1.329950248756219,-12.479999999999999,-4.910049751243781,-4.450248756218906,11.68999999999999,7.239751243781084,8.569701492537309,0.218
0.6,300,0,0.98,30,none,-0.01,0.01,322,9.829950248756209,-12.180000000000005,3.739950248756206,-4.060199004975126,10.89,6.829800995024875,16.659751243781084,0.218
0.6,300,0,0.99,0,none,none,0.01,1526,8.069800995024861,-31.369999999999997,-7.615199004975137,-14.120895522388057,22.510000000000016,8.389104477611959,16.458905472636815,0.22
0.6,300,0,0.99,0,none,0,0.01,1056,25.559900497512423,-24.67000000000001,13.224900497512419,-18.070646766169148,11.870000000000008,-6.20064676616914,19.35925373134328,0.219
0.6,300,0,0.99,0,none,-0.005,0.01,966,55.26990049751255,-18.080000000000005,46.229900497512546,-17.570646766169155,18.450000000000024,0.8793532338308694,56.14925373134343,0.222
0.6,300,0,0.99,0,none,-0.01,0.01,868,42.169900497512494,-16.490049751243774,33.92487562189061,-15.77064676616915,13.890000000000029,-1.8806467661691215,40.28925373134337,0.225
0.6,300,0,0.99,30,none,none,0.01,366,8.559900497512443,-12.180000000000001,2.469900497512442,-4.860199004975128,8.260000000000007,3.3998009950248793,11.959701492537324,0.228
0.6,300,0,0.99,30,none,0,0.01,332,2.649950248756224,-12.87,-3.7850497512437755,-4.4502487562189055,9.8,5.349751243781095,7.999701492537314,0.218
0.6,300,0,0.99,30,none,-0.005,0.01,324,2.3199502487562227,-12.479999999999999,-3.9200497512437766,-4.060199004975126,11.890000000000008,7.829800995024882,10.149751243781102,0.218
0.6,300,0,0.99,30,none,-0.01,0.01,322,10.929900497512447,-12.180000000000005,4.839900497512445,-4.340298507462687,12.450000000000014,8.109701492537326,19.03960199004977,0.213
0.6,300,2,none,0,none,-0.005,0.01,1012,32.93980000402345,-16.79004975124378,24.54477512840156,-13.120895522388079,32.610000000000014,19.489104477611935,52.42890448163539,0.222
0.6,300,2,none,0,none,-0.01,0.01,906,31.829849755267194,-12.580000000000004,25.53984975526719,-11.350746268656739,32.21000000000002,20.859253731343284,52.68910348661048,0.225
0.6,300,2,none,0,none,none,0.01,1698,1.3598489624657777,-31.840151037534202,-14.560226556301323,-23.23084577114428,3.1099999999999888,-20.120845771144293,-18.760996808678513,0.219
0.6,300,2,none,0,none,0,0.01,1108,36.34984975526721,-14.630000000000006,29.034849755267203,-15.170646766169178,27.709999999999994,12.539353233830816,48.889202989098024,0.219
0.6,300,2,none,30,none,none,0.01,378,2.019900497512432,-13.990000000000006,-4.975099502487571,-3.730348258706466,-23.840000000000007,-27.570348258706474,-25.550447761194036,0.224
0.6,300,2,none,30,none,0,0.01,352,-0.0500497512437823,-13.899999999999999,-7.000049751243782,-5.320398009950252,19.660000000000004,14.33960199004975,14.289552238805967,0.213
0.6,300,2,none,30,none,-0.005,0.01,344,-1.160149253731345,-13.480099502487564,-7.900199004975127,-5.400497512437813,18.060000000000002,12.65950248756219,11.499353233830844,0.213
0.6,300,2,none,30,none,-0.01,0.01,344,2.4299004975124303,-13.3,-4.22009950248757,-5.300497512437813,16.520000000000003,11.21950248756219,13.649402985074623,0.215
0.6,300,2,0.98,0,none,none,0.01,1704,4.6098009950248375,-30.93000000000001,-10.855199004975168,-24.830845771144276,2.360000000000017,-22.47084577114426,-17.861044776119407,0.215
0.6,300,2,0.98,0,none,0,0.01,1110,45.319850746268656,-13.19004975124377,38.72482587064677,-14.840796019900495,26.99999999999998,12.159203980099484,57.47905472636814,0.216
0.6,300,2,0.98,30,none,none,0.01,378,1.0899502487562076,-14.750000000000012,-6.285049751243799,-4.440298507462686,-23.64,-28.080298507462686,-26.99034825870648,0.227
0.6,300,2,0.98,30,none,0,0.01,352,-2.1000995024875717,-14.09004975124378,-9.145124378109461,-4.720398009950248,17.499999999999993,12.779601990049745,10.679502487562168,0.223
0.6,300,2,0.98,0,none,-0.005,0.01,1014,39.1798507462687,-13.099999999999987,32.6298507462687,-10.570646766169148,32.54999999999998,21.979353233830835,61.159203980099534,0.221
0.6,300,2,0.98,0,none,-0.01,0.01,910,29.18985074626865,-12.190049751243794,23.09482587064675,-11.66069651741294,31.55000000000002,19.889303482587078,49.07915422885573,0.224
0.6,300,2,0.98,30,none,-0.005,0.01,344,-2.41019900497514,-13.280099502487563,-9.05024875621892,-5.710447761194029,16.050000000000004,10.339552238805975,7.929353233830833,0.226
0.6,300,2,0.98,30,none,-0.01,0.01,344,0.2798507462686439,-12.99004975124378,-6.215174129353246,-5.710447761194028,14.450000000000001,8.739552238805974,9.019402985074613,0.226
0.6,300,2,0.99,0,none,none,0.01,1704,1.4998507462686597,-30.529999999999998,-13.76514925373134,-21.92089552238807,2.0599999999999774,-19.86089552238809,-18.36104477611943,0.216
0.6,300,2,0.99,0,none,0,0.01,1110,36.60985074626872,-14.090049751243768,29.564825870646835,-18.060696517412964,26.55999999999998,8.499303482587017,45.10915422885573,0.217
0.6,300,2,0.99,0,none,-0.005,0.01,1014,30.56985074626865,-17.08000000000001,22.029850746268643,-12.060696517412953,31.65,19.589303482587045,50.159154228855684,0.221
0.6,300,2,0.99,0,none,-0.01,0.01,910,26.679850746268635,-13.380000000000006,19.98985074626863,-12.470646766169159,29.69000000000002,17.21935323383086,43.89920398009949,0.225
0.6,300,2,0.99,30,none,none,0.01,378,1.999950248756222,-14.340000000000005,-5.170049751243781,-4.4402985074626855,-23.540000000000006,-27.98029850746269,-25.980348258706464,0.227
0.6,300,2,0.99,30,none,0,0.01,352,-0.5100995024875612,-13.59004975124378,-7.3051243781094515,-5.710447761194029,18.460000000000008,12.749552238805979,12.239452736318416,0.224
0.6,300,2,0.99,30,none,-0.005,0.01,344,-1.8301492537313466,-13.39004975124378,-8.525174129353235,-4.5104477611940315,17.500000000000007,12.989552238805976,11.159402985074626,0.226
0.6,300,2,0.99,30,none,-0.01,0.01,344,0.7599004975124375,-13.299999999999997,-5.890099502487561,-4.510447761194032,15.900000000000006,11.389552238805972,12.149452736318405,0.226
0.6,480,0,none,0,none,none,0.01,798,9.379999851349961,-21.600000000000005,-1.4200001486500415,-6.710398109050288,20.790000000000013,14.079601890949725,23.459601742299686,0.228
0.6,480,0,none,0,none,0,0.01,554,-10.490000198200093,-27.69000000000001,-24.3350001982001,-12.530348258706459,33.599999999999994,21.069651741293534,10.57965154309344,0.236
0.6,480,0,none,0,none,-0.005,0.01,508,7.519950050556112,-30.690000000000012,-7.825049949443894,-13.040298507462685,37.20000000000001,24.159701492537323,31.67965154309344,0.238
0.6,480,0,none,0,none,-0.01,0.01,438,15.699999801799892,-20.900000000000006,5.2499998017998895,-12.660199004975123,36.400000000000006,23.739800995024883,39.43980079682479,0.224
0.6,480,0,none,30,none,none,0.01,240,-0.2700001486500119,-15.75,-8.145000148650013,-4.770149253731344,5.600000000000001,0.8298507462686571,0.559850597618647,0.215
0.6,480,0,none,30,none,0,0.01,212,3.2599998017999114,-17.45,-5.465000198200088,-4.2701492537313435,15.70000000000001,11.429850746268666,14.689850548068579,0.204
0.6,480,0,none,30,none,-0.005,0.01,210,1.459999801799908,-18.25,-7.665000198200092,-4.2701492537313435,17.400000000000006,13.129850746268662,14.589850548068567,0.205
0.6,480,0,none,30,none,-0.01,0.01,202,5.909999801799914,-14.899999999999995,-1.540000198200084,-4.180099502487563,18.500000000000004,14.31990049751244,20.229900299312355,0.206
0.6,480,0,0.98,0,none,none,0.01,790,2.2899999999999583,-20.910000000000018,-8.16500000000005,-2.540298507462695,27.500000000000004,24.95970149253731,27.24970149253726,0.227
0.6,480,0,0.98,0,none,0,0.01,550,-9.51,-35.110000000000014,-27.065000000000005,-10.150248756218906,34.709999999999994,24.559751243781086,15.049751243781095,0.226
0.6,480,0,0.98,0,none,-0.005,0.01,506,6.449999999999978,-23.750000000000014,-5.425000000000029,-14.32039800995025,36.91000000000001,22.58960199004976,29.039601990049736,0.232
0.6,480,0,0.98,0,none,-0.01,0.01,440,25.38999999999998,-19.000000000000007,15.889999999999976,-12.360199004975126,34.61000000000001,22.24980099502488,47.639800995024856,0.239
0.6,480,0,0.98,30,none,none,0.01,240,-4.150000000000011,-15.75000000000001,-12.025000000000016,-4.460199004975129,4.499999999999994,0.03980099502486478,-4.110199004975148,0.209
0.6,480,0,0.98,30,none,0,0.01,212,4.250000000000004,-16.05,-3.774999999999996,-4.670149253731344,16.21,11.539850746268657,15.78985074626866,0.215
0.6,480,0,0.98,30,none,-0.005,0.01,210,2.849999999999998,-16.35,-5.325000000000003,-4.670149253731343,17.710000000000008,13.039850746268666,15.889850746268662,0.206
0.6,480,0,0.98,30,none,-0.01,0.01,202,3.3,-16.8,-5.1000000000000005,-3.880099502487562,19.509999999999998,15.629900497512436,18.929900497512435,0.198
0.6,480,0,0.99,0,none,none,0.01,792,4.579999999999988,-20.310000000000002,-5.5750000000000135,-7.81044776119403,26.20000000000001,18.38955223880598,22.96955223880597,0.229
0.6,480,0,0.99,0,none,0,0.01,554,-11.109999999999982,-36.21000000000001,-29.214999999999986,-8.950248756218897,31.31,22.3597512437811,11.249751243781123,0.227
0.6,480,0,0.99,0,none,-0.005,0.01,508,5.7499999999999964,-23.45000000000001,-5.9750000000000085,-12.630348258706466,37.21000000000001,24.579651741293542,30.329651741293535,0.233
0.6,480,0,0.99,0,none,-0.01,0.01,440,24.390000000000008,-18.700000000000003,15.040000000000006,-12.760199004975124,33.01000000000004,20.249800995024916,44.63980099502493,0.241
0.6,480,0,0.99,30,none,none,0.01,240,-2.1600000000000033,-15.05,-9.685000000000004,-4.460199004975127,6.600000000000007,2.1398009950248795,-0.02019900497512772,0.212
0.6,480,0,0.99,30,none,0,0.01,212,4.750000000000009,-15.849999999999994,-3.1749999999999883,-4.670149253731344,16.51000000000001,11.839850746268665,16.589850746268667,0.215
0.6,480,2,none,0,none,none,0.01,928,-26.200001734252716,-35.399999999999984,-43.90000173425271,-13.43079611900054,13.769999999999989,0.33920388099944887,-25.860797853253267,0.224
0.6,480,2,none,0,none,0,0.01,562,-19.57000094145137,-33.35,-36.245000941451366,-14.810447761194027,23.009999999999977,8.19955223880595,-11.370448702645412,0.232
0.6,480,0,0.99,30,none,-0.005,0.01,210,3.3500000000000085,-16.15,-4.724999999999991,-4.670149253731343,18.01000000000001,13.339850746268667,16.689850746268675,0.206
0.6,480,0,0.99,30,none,-0.01,0.01,202,3.800000000000008,-16.599999999999998,-4.499999999999991,-3.8800995024875626,18.01,14.12990049751244,17.92990049751245,0.2
0.6,480,2,none,0,none,-0.005,0.01,502,-5.1800001486500165,-23.550000000000004,-16.95500014865002,-13.900497512437813,25.110000000000003,11.20950248756219,6.029502338912177,0.24
0.6,480,2,none,0,none,-0.01,0.01,434,1.569999851349988,-17.800000000000004,-7.330000148650014,-10.60049751243781,28.71000000000001,18.109502487562203,19.67950233891219,0.223
0.6,480,2,none,30,none,none,0.01,260,-20.170000148650026,-33.970000000000006,-37.15500014865003,-6.470149253731343,0.5800000000000161,-5.890149253731327,-26.060149402381352,0.211
0.6,480,2,none,30,none,0,0.01,218,-13.550000941451371,-26.25,-26.675000941451373,-4.340298507462682,6.310000000000015,1.9697014925373324,-11.580299448914039,0.2
0.6,480,2,none,30,none,-0.005,0.01,212,-12.980000148650005,-27.17,-26.565000148650007,-4.4402985074626855,7.310000000000011,2.8697014925373256,-10.110298656112677,0.207
0.6,480,2,none,30,none,-0.01,0.01,204,-11.610000148650007,-26.1,-24.660000148650006,-4.450248756218905,15.110000000000008,10.659751243781104,-0.9502489048689036,0.209
0.6,480,2,0.98,0,none,none,0.01,932,-26.030000000000022,-36.12999999999999,-44.09500000000001,-12.950746268656708,15.200000000000017,2.249253731343309,-23.780746268656713,0.223
0.6,480,2,0.98,0,none,0,0.01,566,-12.890000000000008,-29.489999999999995,-27.635000000000005,-12.610447761194022,21.82000000000001,9.209552238805989,-3.6804477611940207,0.225
0.6,480,2,0.98,30,none,none,0.01,260,-15.75000000000002,-29.05000000000001,-30.275000000000027,-7.070149253731346,-0.899999999999995,-7.970149253731341,-23.72014925373136,0.215
0.6,480,2,0.98,30,none,0,0.01,218,-14.550000000000004,-25.35000000000001,-27.22500000000001,-5.1402985074626795,6.4200000000000035,1.279701492537324,-13.27029850746268,0.215
0.6,480,2,0.98,0,none,-0.005,0.01,504,-5.650000000000011,-25.250000000000014,-18.27500000000002,-12.91044776119403,22.71999999999999,9.809552238805962,4.159552238805956,0.232
0.6,480,2,0.98,0,none,-0.01,0.01,434,-1.9000000000000083,-24.400000000000006,-14.100000000000012,-12.410447761194035,27.019999999999992,14.609552238805957,12.70955223880595,0.239
0.6,480,2,0.98,30,none,-0.005,0.01,212,-12.449999999999994,-25.75,-25.324999999999996,-4.830348258706469,6.919999999999998,2.0896517412935296,-10.360348258706464,0.215
0.6,480,2,0.98,30,none,-0.01,0.01,204,-12.299999999999995,-25.800000000000004,-25.199999999999996,-4.740298507462686,13.92,9.179701492537314,-3.1202985074626834,0.202
0.6,480,2,0.99,0,none,none,0.01,930,-27.739999999999995,-32.62999999999999,-44.05499999999999,-12.840796019900495,12.799999999999983,-0.04079601990051174,-27.780796019900507,0.223
0.6,480,2,0.99,0,none,0,0.01,562,-17.3,-33.38999999999999,-33.995,-16.010447761194023,22.220000000000006,6.209552238805983,-11.090447761194017,0.223
0.6,480,2,0.99,0,none,-0.005,0.01,502,-8.359999999999992,-24.749999999999993,-20.73499999999999,-11.780597014925377,21.819999999999997,10.03940298507462,1.679402985074633,0.234
0.6,480,2,0.99,0,none,-0.01,0.01,434,-6.309999999999995,-24.000000000000007,-18.31,-12.530348258706464,28.720000000000002,16.189651741293538,9.879651741293536,0.225
0.6,480,2,0.99,30,none,none,0.01,260,-20.960000000000004,-34.46,-38.190000000000005,-7.070149253731348,-0.49999999999998224,-7.57014925373133,-28.530149253731338,0.215
0.6,480,2,0.99,30,none,0,0.01,218,-13.96,-25.250000000000007,-26.585000000000004,-5.1402985074626795,6.720000000000001,1.5797014925373212,-12.38029850746268,0.215
0.6,480,2,0.99,30,none,-0.005,0.01,212,-11.959999999999985,-25.65,-24.784999999999982,-4.830348258706469,7.219999999999997,2.3896517412935285,-9.57034825870646,0.215
0.6,480,2,0.99,30,none,-0.01,0.01,204,-11.809999999999993,-25.700000000000003,-24.659999999999997,-4.740298507462686,14.319999999999999,9.579701492537312,-2.230298507462681,0.202
0.7,240,0,none,0,none,none,0.01,2098,-38.30030093541695,-50.99030093541694,-63.79545140312542,-17.351293532338325,9.189999999999955,-8.16129353233837,-46.46159446775532,0.216
0.7,240,0,none,0,none,0,0.01,1578,-2.4802007887779816,-23.150100493489028,-14.055251035522495,-17.44134328358208,22.600000000000012,5.1586567164179336,2.678455927639968,0.219
0.7,240,0,none,30,none,none,0.01,412,2.5699004975124193,-12.070000000000007,-3.4650995024875844,-5.180099502487561,-3.0600000000000156,-8.240099502487578,-5.670199004975158,0.219
0.7,240,0,none,30,none,0,0.01,392,10.709950248756208,-12.29,4.564950248756208,-5.500497512437811,7.529999999999999,2.0295024875621888,12.739452736318393,0.225
0.7,240,0,none,0,none,-0.005,0.01,1478,-2.920151037534212,-27.960000000000015,-16.90015103753422,-15.19109452736317,22.32,7.128905472636831,4.20875443510262,0.219
0.7,240,0,none,0,none,-0.01,0.01,1330,11.169948514503492,-30.48000094145137,-4.070051956222192,-14.61099502487562,20.69999999999999,6.089004975124368,17.258953489627867,0.219
0.7,240,0,none,30,none,-0.005,0.01,384,9.959950248756208,-12.410000000000002,3.7549502487562068,-5.320398009950248,6.11999999999999,0.7996019900497426,10.75955223880595,0.226
0.7,240,0,none,30,none,-0.01,0.01,374,7.599950248756205,-12.809999999999999,1.1949502487562054,-3.920398009950247,7.829999999999991,3.9096019900497443,11.509552238805949,0.221
0.7,240,0,0.98,0,none,none,0.01,2092,-29.860248756218986,-49.18009950248755,-54.45029850746276,-24.101492537313412,15.550000000000011,-8.5514925373134,-38.41174129353239,0.215
0.7,240,0,0.98,0,none,0,0.01,1574,-5.1401990049751545,-21.280099502487566,-15.780248756218938,-14.93134328358209,21.650000000000023,6.718656716417934,1.5784577114427787,0.219
0.7,240,0,0.98,0,none,-0.005,0.01,1474,-3.7800995024876247,-26.80000000000002,-17.180099502487636,-14.881094527363167,21.939999999999994,7.058905472636827,3.278805970149186,0.219
0.7,240,0,0.98,0,none,-0.01,0.01,1338,-0.9600995024876315,-29.490049751243795,-15.705124378109529,-12.310945273631852,21.339999999999986,9.029054726368134,8.068955223880502,0.222
0.7,240,0,0.98,30,none,none,0.01,412,1.5099502487562004,-11.770000000000003,-4.375049751243801,-5.18009950248756,-3.840000000000016,-9.020099502487575,-7.510149253731377,0.221
0.7,240,0,0.98,30,none,0,0.01,392,8.279950248756192,-13.170000000000009,1.6949502487561876,-5.420398009950247,6.259999999999989,0.8396019900497418,9.119552238805932,0.221
0.7,240,0,0.98,30,none,-0.005,0.01,384,7.129950248756198,-12.889999999999999,0.6849502487561985,-5.620398009950248,4.549999999999987,-1.070398009950261,6.059552238805933,0.223
0.7,240,0,0.98,30,none,-0.01,0.01,374,5.369950248756202,-13.290000000000004,-1.2750497512438006,-3.8303482587064672,9.149999999999986,5.319651741293519,10.68960199004972,0.227
0.7,240,0,0.99,0,none,none,0.01,2072,-37.38024875621895,-54.72014925373132,-64.74032338308461,-15.03134328358211,12.649999999999984,-2.381343283582126,-39.76159203980108,0.215
0.7,240,0,0.99,0,none,0,0.01,1580,-3.050199004975137,-20.85,-13.475199004975138,-15.33134328358207,19.450000000000014,4.118656716417943,1.0684577114428038,0.219
