enter_1,stop_drop,take_profit,entry_cap,t_enter,stop_confirm,stable,pnl,mdd,score,janfeb,mar03,sim,val,W,L,fills
0.8,0.08,0.98,0.95,300,30,0,-9.73,-23.58,-21.52,-1.85,0.43,-8.31,-7.88,128,58,380
0.85,0.12,0.99,0.9,180,20,15,-12.29,-18.5,-21.54,-7.7,2.81,-7.4,-4.59,49,19,136
0.8,0.1,0.99,0.9,180,20,15,-10.56,-22.0,-21.56,-9.45,3.11,-4.22,-1.11,69,30,202
0.8,0.06,0.99,0.9,450,20,15,-9.66,-23.8,-21.56,1.13,1.06,-11.85,-10.79,108,76,370
0.85,0.06,0.98,0.9,450,30,0,-10.42,-22.36,-21.6,3.74,-3.35,-10.81,-14.16,121,67,380
0.8,0.12,0.98,0.95,300,30,15,-10.5,-22.19,-21.6,-3.56,5.44,-12.38,-6.94,133,40,346
0.9,0.06,0.98,0.9,450,0,0,-13.04,-17.18,-21.63,-3.46,1.02,-10.6,-9.58,79,81,320
0.85,0.1,0.99,0.9,450,0,60,-12.8,-17.7,-21.65,-4.12,4.24,-12.92,-8.68,50,40,180
0.85,0.12,0.98,0.95,180,0,0,-13.39,-16.69,-21.74,-7.4,1.71,-7.7,-5.99,73,43,236
0.85,0.08,0.99,0.9,300,0,30,-13.46,-16.56,-21.74,-5.59,3.44,-11.31,-7.87,51,50,202
0.85,0.12,0.98,0.95,300,0,60,-13.66,-16.17,-21.75,-9.06,3.9,-8.5,-4.6,80,32,226
0.85,0.1,0.98,0.95,300,0,30,-13.97,-15.58,-21.76,-7.05,0.82,-7.74,-6.92,100,49,300
0.9,0.06,0.99,0.95,180,30,15,-13.87,-15.8,-21.77,-14.8,2.1,-1.17,0.93,62,21,170
0.8,0.08,0.98,0.95,180,30,60,-12.98,-17.6,-21.78,-12.2,1.71,-2.49,-0.78,62,18,164
0.85,0.06,0.98,0.95,180,20,60,-14.14,-15.3,-21.79,-14.2,3.01,-2.95,0.06,43,15,120
0.8,0.1,0.99,0.95,300,30,15,-8.86,-25.9,-21.81,-1.45,6.24,-13.65,-7.41,127,45,346
0.8,0.08,0.99,0.95,300,30,30,-11.56,-20.6,-21.86,-1.35,3.01,-13.22,-10.21,121,47,336
0.8,0.06,0.99,0.9,180,0,30,-13.74,-16.34,-21.91,-9.0,1.91,-6.65,-4.74,39,42,172
0.85,0.06,0.99,0.9,450,30,60,-13.31,-17.21,-21.92,-5.72,3.63,-11.22,-7.59,59,31,180
0.9,0.06,0.99,0.95,180,20,30,-13.37,-17.17,-21.95,-15.5,1.5,0.63,2.13,43,15,122
0.9,0.08,0.99,0.95,300,0,0,-13.9,-16.11,-21.96,-5.46,2.51,-10.95,-8.44,97,62,320
0.8,0.08,0.99,0.95,180,30,60,-13.34,-17.3,-21.99,-11.4,2.31,-4.25,-1.94,60,20,164
0.85,0.1,0.98,0.95,300,20,0,-12.07,-19.89,-22.02,-3.96,1.81,-9.92,-8.11,127,48,352
0.85,0.06,0.98,0.95,300,20,0,-9.27,-25.51,-22.03,8.94,2.7,-20.91,-18.21,117,58,352
0.8,0.08,0.99,0.9,180,30,0,-12.38,-19.3,-22.03,-4.75,1.42,-9.05,-7.63,76,40,240
0.8,0.12,0.98,0.9,450,30,0,-4.81,-34.45,-22.04,2.76,0.35,-7.92,-7.57,129,68,404
0.8,0.08,0.98,0.9,300,20,0,-11.15,-21.8,-22.05,-5.4,2.16,-7.91,-5.75,99,59,326
0.85,0.1,0.99,0.95,450,0,60,-11.95,-20.21,-22.06,0.06,3.31,-15.32,-12.01,94,49,292
0.8,0.1,0.98,0.95,180,20,60,-13.78,-16.58,-22.07,-12.2,1.51,-3.09,-1.58,61,19,164
0.85,0.08,0.99,0.95,180,30,0,-13.6,-17.0,-22.1,-10.29,4.21,-7.52,-3.31,80,36,234
0.9,0.12,0.98,0.9,450,30,0,-12.85,-18.66,-22.18,-10.06,0.81,-3.6,-2.79,121,38,320
0.85,0.08,0.98,0.95,450,0,30,-11.48,-21.43,-22.2,1.25,-2.47,-10.26,-12.73,110,71,364
0.8,0.06,0.99,0.9,180,20,15,-12.25,-19.9,-22.2,-11.95,3.32,-3.62,-0.3,66,33,202
0.8,0.06,0.98,0.9,300,0,0,-13.29,-17.89,-22.24,-4.89,0.83,-9.23,-8.4,66,92,346
0.8,0.1,0.99,0.9,180,0,30,-13.14,-18.2,-22.24,-14.1,1.21,-0.25,0.96,45,35,166
0.8,0.06,0.98,0.95,300,30,30,-12.08,-20.42,-22.29,0.15,1.7,-13.93,-12.23,120,48,336
0.85,0.08,0.98,0.95,180,0,15,-14.08,-16.48,-22.32,-9.95,3.51,-7.64,-4.13,60,36,196
0.8,0.08,0.99,0.9,450,0,30,-9.03,-26.66,-22.36,10.14,-2.12,-17.05,-19.17,84,85,352
0.8,0.12,0.98,0.95,300,0,15,-13.11,-18.51,-22.37,-6.46,-0.78,-5.87,-6.65,114,59,360
0.85,0.1,0.99,0.9,180,0,15,-14.09,-16.59,-22.39,-10.2,2.81,-6.7,-3.89,38,30,136
0.85,0.1,0.99,0.95,180,30,0,-13.8,-17.2,-22.4,-6.19,4.21,-11.82,-7.61,81,35,234
0.85,0.1,0.99,0.95,180,20,60,-14.69,-15.49,-22.44,-13.0,3.61,-5.3,-1.69,42,15,120
0.8,0.06,0.99,0.95,300,20,15,-11.87,-21.21,-22.48,2.03,3.02,-16.92,-13.9,112,59,356
0.8,0.08,0.99,0.95,300,30,60,-13.05,-19.0,-22.55,-9.23,3.21,-7.03,-3.82,105,38,286
0.85,0.06,0.99,0.95,180,30,60,-14.79,-15.59,-22.59,-13.3,3.61,-5.1,-1.49,42,15,120
0.85,0.08,0.98,0.9,300,20,30,-13.0,-19.3,-22.65,-5.29,2.44,-10.15,-7.71,69,32,202
0.8,0.08,0.98,0.95,180,20,30,-13.89,-17.59,-22.69,-6.8,1.71,-8.8,-7.09,73,28,208
0.8,0.06,0.99,0.9,180,30,15,-12.05,-21.3,-22.7,-11.55,3.42,-3.92,-0.5,69,30,202
0.85,0.1,0.99,0.95,450,0,0,-8.43,-28.63,-22.75,12.4,-2.48,-18.35,-20.83,116,93,422
0.85,0.06,0.99,0.95,450,0,30,-13.04,-19.51,-22.8,-0.75,-2.26,-10.03,-12.29,95,86,364
0.8,0.06,0.98,0.9,180,20,0,-13.0,-19.7,-22.85,-2.95,-0.16,-9.89,-10.05,73,44,240
0.9,0.12,0.99,0.9,450,20,15,-14.27,-17.17,-22.85,-8.3,3.7,-9.67,-5.97,51,22,146
0.8,0.1,0.98,0.9,300,0,15,-13.57,-18.57,-22.86,-8.3,1.74,-7.01,-5.27,78,66,294
0.8,0.1,0.99,0.95,180,20,60,-14.24,-17.24,-22.86,-11.5,2.11,-4.85,-2.74,59,21,164
0.85,0.1,0.98,0.9,300,0,30,-13.8,-18.2,-22.9,-10.89,2.54,-5.45,-2.91,58,43,202
0.8,0.12,0.99,0.9,300,30,60,-14.03,-17.73,-22.9,-9.31,2.56,-7.28,-4.72,66,31,194
0.8,0.08,0.99,0.9,450,30,60,-10.61,-24.6,-22.91,-8.28,-0.15,-2.18,-2.33,89,45,268
0.9,0.06,0.98,0.95,450,0,30,-15.14,-15.64,-22.96,-8.92,-2.28,-3.94,-6.22,90,56,294
0.8,0.08,0.99,0.95,450,0,15,-8.72,-28.56,-23.0,10.59,-1.57,-17.74,-19.31,106,100,428
0.85,0.06,0.98,0.95,180,30,0,-14.28,-17.48,-23.02,-11.5,4.12,-6.9,-2.78,80,36,234
0.85,0.1,0.98,0.95,300,30,30,-13.35,-19.39,-23.05,-5.45,0.04,-7.94,-7.9,116,33,300
0.8,0.1,0.99,0.9,300,0,60,-14.13,-17.83,-23.05,-6.89,4.14,-11.38,-7.24,50,47,198
0.9,0.06,0.98,0.95,180,0,15,-15.27,-15.57,-23.06,-9.63,0.61,-6.25,-5.64,50,33,170
0.8,0.08,0.98,0.9,450,20,60,-12.79,-20.63,-23.11,-5.25,-0.74,-6.8,-7.54,88,46,268
0.8,0.1,0.99,0.95,300,20,60,-14.18,-17.89,-23.13,-8.43,3.22,-8.97,-5.75,103,40,286
0.9,0.06,0.99,0.9,450,0,0,-13.61,-19.05,-23.14,-1.96,1.62,-13.27,-11.65,76,84,320
0.8,0.1,0.99,0.9,450,30,60,-10.09,-26.1,-23.14,-6.78,-0.53,-2.78,-3.31,92,42,268
0.8,0.06,0.99,0.95,300,30,0,-10.39,-25.52,-23.15,4.76,1.74,-16.89,-15.15,120,66,382
0.85,0.12,0.98,0.95,180,20,15,-14.64,-17.04,-23.16,-8.4,3.61,-9.85,-6.24,73,23,194
0.85,0.06,0.99,0.9,300,30,0,-13.04,-20.27,-23.18,-1.3,3.14,-14.88,-11.74,94,53,296
0.8,0.06,0.98,0.95,300,30,60,-14.35,-17.65,-23.18,-8.34,2.41,-8.42,-6.01,104,39,286
0.85,0.06,0.99,0.95,180,20,60,-15.19,-15.99,-23.19,-14.0,3.61,-4.8,-1.19,41,16,120
0.8,0.1,0.98,0.95,300,0,0,-13.86,-18.7,-23.21,-6.31,0.21,-7.76,-7.55,112,74,402
0.8,0.06,0.98,0.9,180,0,15,-14.69,-17.19,-23.29,-11.7,2.01,-5.0,-2.99,50,50,210
0.85,0.1,0.99,0.95,180,30,15,-14.73,-17.23,-23.35,-7.8,4.21,-11.14,-6.93,71,25,194
0.85,0.06,0.98,0.9,180,0,0,-14.78,-17.18,-23.37,-1.1,0.42,-14.1,-13.68,46,55,204
0.8,0.12,0.98,0.9,300,20,30,-12.77,-21.3,-23.42,-7.1,2.44,-8.11,-5.67,95,37,264
0.85,0.1,0.98,0.9,300,30,15,-14.57,-17.77,-23.46,-3.7,1.44,-12.31,-10.87,85,34,238
0.8,0.08,0.99,0.9,300,20,30,-13.61,-19.71,-23.47,-4.1,4.64,-14.15,-9.51,87,45,264
0.9,0.1,0.98,0.95,180,20,30,-14.15,-18.65,-23.48,-17.6,1.1,2.35,3.45,46,12,122
0.9,0.12,0.98,0.95,300,20,30,-14.7,-17.6,-23.5,-14.26,1.9,-2.34,-0.44,90,19,222
0.85,0.12,0.99,0.9,450,0,30,-12.68,-21.72,-23.54,2.7,0.37,-15.75,-15.38,82,54,272
0.8,0.06,0.99,0.9,450,30,30,-11.24,-24.7,-23.59,3.04,-4.13,-10.15,-14.28,106,63,338
0.8,0.08,0.98,0.95,300,20,30,-12.98,-21.22,-23.59,-2.66,2.21,-12.53,-10.32,119,49,336
0.9,0.06,0.98,0.95,180,30,30,-14.15,-18.9,-23.6,-18.1,1.1,2.85,3.95,46,12,122
0.85,0.12,0.99,0.9,300,30,30,-14.54,-18.14,-23.61,-4.99,1.56,-11.11,-9.55,72,29,202
0.8,0.12,0.98,0.95,300,30,30,-12.78,-21.72,-23.64,0.94,0.51,-14.23,-13.72,127,41,336
0.85,0.06,0.98,0.9,300,20,30,-14.3,-18.7,-23.65,-4.69,1.84,-11.45,-9.61,65,36,202
0.85,0.1,0.98,0.9,300,20,15,-14.57,-18.17,-23.66,-8.3,2.94,-9.21,-6.27,83,36,238
0.85,0.08,0.98,0.95,300,30,60,-14.96,-17.47,-23.7,-12.16,3.9,-6.7,-2.8,88,24,226
0.9,0.1,0.99,0.9,300,20,0,-14.1,-19.3,-23.75,-9.5,2.0,-6.6,-4.6,88,33,242
0.85,0.1,0.99,0.9,450,0,30,-11.61,-24.32,-23.77,2.67,1.27,-15.55,-14.28,78,58,272
0.85,0.1,0.98,0.95,300,20,30,-14.98,-17.59,-23.78,-8.05,0.82,-7.75,-6.93,113,36,300
0.85,0.12,0.99,0.95,180,30,15,-15.03,-17.53,-23.8,-6.4,4.21,-12.84,-8.63,72,24,194
0.85,0.1,0.98,0.95,180,20,15,-15.04,-17.54,-23.81,-8.8,3.61,-9.85,-6.24,71,25,194
0.9,0.12,0.99,0.9,300,0,0,-14.4,-18.9,-23.85,-7.2,1.6,-8.8,-7.2,76,45,242
0.85,0.08,0.99,0.9,450,20,60,-14.6,-18.5,-23.85,-4.52,4.54,-14.62,-10.08,60,30,180
0.8,0.08,0.99,0.95,300,30,0,-11.13,-25.53,-23.9,-0.24,1.13,-12.02,-10.89,125,61,380
0.85,0.06,0.98,0.95,180,20,15,-15.14,-17.54,-23.91,-8.4,3.61,-10.35,-6.74,69,27,194
0.85,0.08,0.98,0.95,300,30,0,-12.85,-22.19,-23.95,-1.86,0.82,-11.81,-10.99,127,48,352
0.8,0.12,0.99,0.9,300,0,60,-14.74,-18.44,-23.96,-8.5,3.54,-9.78,-6.24,55,42,198
0.8,0.06,0.99,0.9,450,30,60,-12.6,-22.8,-24.0,-5.58,-2.24,-4.78,-7.02,84,50,268
0.8,0.06,0.98,0.95,180,30,60,-15.07,-17.87,-24.01,-14.6,1.82,-2.29,-0.47,61,19,164
0.9,0.08,0.99,0.95,180,0,15,-15.87,-16.27,-24.01,-11.4,1.1,-5.57,-4.47,51,32,170
0.85,0.12,0.99,0.9,450,20,15,-12.54,-22.94,-24.01,-1.6,-1.83,-9.11,-10.94,112,49,322
0.85,0.08,0.98,0.95,180,30,15,-15.24,-17.64,-24.06,-8.2,3.61,-10.65,-7.04,72,24,194
0.9,0.12,0.99,0.95,300,20,60,-15.02,-18.16,-24.1,-12.46,2.1,-4.66,-2.56,54,14,138
0.9,0.08,0.98,0.95,300,0,0,-15.49,-17.29,-24.14,-6.76,1.71,-10.44,-8.73,101,59,320
0.8,0.08,0.99,0.9,450,0,60,-11.17,-25.98,-24.16,2.22,-1.63,-11.76,-13.39,68,66,280
0.8,0.12,0.99,0.9,450,30,60,-12.77,-22.8,-24.17,-8.07,-1.83,-2.87,-4.7,94,40,268
0.9,0.1,0.98,0.9,450,20,0,-14.86,-18.66,-24.19,-10.76,2.3,-6.4,-4.1,117,42,320
0.9,0.12,0.98,0.9,450,20,0,-14.76,-18.86,-24.19,-8.36,1.0,-7.4,-6.4,118,41,320
0.85,0.06,0.99,0.95,300,20,0,-10.02,-28.35,-24.19,10.23,3.5,-23.75,-20.25,114,61,352
0.85,0.12,0.99,0.9,300,20,60,-15.83,-17.13,-24.4,-8.6,5.02,-12.25,-7.23,44,20,128
0.8,0.06,0.99,0.9,180,30,0,-13.87,-21.1,-24.42,-5.85,1.03,-9.05,-8.02,73,43,240
0.8,0.06,0.99,0.95,300,30,30,-13.76,-21.41,-24.47,1.06,2.5,-17.32,-14.82,117,51,336
0.85,0.12,0.98,0.95,300,30,0,-13.05,-22.89,-24.5,0.54,1.22,-14.81,-13.59,132,43,352
0.8,0.12,0.98,0.95,300,20,30,-14.08,-20.89,-24.53,-6.06,0.71,-8.73,-8.02,127,41,336
0.8,0.08,0.99,0.9,450,30,0,-10.71,-27.82,-24.62,0.82,1.25,-12.78,-11.53,119,78,410
0.85,0.1,0.98,0.95,450,30,30,-12.91,-23.42,-24.62,-3.69,-0.95,-8.27,-9.22,137,44,362
0.85,0.08,0.99,0.9,450,20,0,-11.09,-27.1,-24.64,7.51,-0.35,-18.25,-18.6,121,67,380
0.85,0.08,0.99,0.9,450,30,0,-9.7,-29.89,-24.65,7.01,-1.76,-14.95,-16.71,124,64,380
0.9,0.08,0.99,0.9,450,20,15,-15.47,-18.37,-24.65,-8.1,3.7,-11.07,-7.37,49,24,146
0.8,0.12,0.98,0.95,450,20,60,-13.88,-21.6,-24.68,-12.42,-1.96,0.5,-1.46,134,43,354
0.85,0.06,0.98,0.9,450,20,0,-10.11,-29.15,-24.69,7.85,-0.25,-17.71,-17.96,114,74,380
0.8,0.08,0.98,0.9,300,0,60,-15.46,-18.46,-24.69,-9.19,1.15,-7.42,-6.27,50,47,206
0.8,0.1,0.98,0.95,300,0,60,-15.74,-17.93,-24.71,-7.5,2.22,-10.46,-8.24,96,47,304
0.9,0.12,0.99,0.95,180,0,15,-16.37,-16.77,-24.75,-10.9,2.1,-7.57,-5.47,56,27,170
0.9,0.08,0.98,0.9,450,30,0,-15.55,-18.45,-24.78,-9.36,0.91,-7.1,-6.19,115,44,320
0.8,0.12,0.98,0.95,180,20,30,-15.29,-18.99,-24.79,-7.9,1.71,-9.1,-7.39,76,25,208
0.8,0.06,0.99,0.95,180,30,60,-15.53,-18.53,-24.8,-13.9,2.42,-4.05,-1.63,59,21,164
0.9,0.06,0.99,0.95,180,30,30,-15.27,-19.07,-24.8,-17.8,1.5,1.03,2.53,44,14,122
0.9,0.1,0.99,0.95,180,20,30,-15.27,-19.07,-24.8,-17.3,1.5,0.53,2.03,44,14,122
0.9,0.06,0.98,0.9,300,20,0,-15.49,-18.69,-24.84,-7.0,1.21,-9.7,-8.49,84,37,242
0.85,0.08,0.98,0.95,450,30,30,-13.32,-23.03,-24.84,-5.79,0.44,-7.97,-7.53,135,46,362
0.8,0.08,0.99,0.9,450,20,15,-8.85,-32.1,-24.9,-1.47,3.07,-10.45,-7.38,115,69,370
0.8,0.12,0.98,0.95,450,0,30,-10.28,-29.24,-24.9,9.97,-6.77,-13.48,-20.25,127,73,416
0.8,0.08,0.99,0.95,300,20,15,-12.42,-25.0,-24.92,-1.55,2.32,-13.19,-10.87,118,54,348
0.8,0.12,0.99,0.9,450,20,60,-12.48,-24.9,-24.93,-11.08,-1.63,0.23,-1.4,93,41,268
0.85,0.08,0.98,0.9,180,0,0,-15.39,-19.09,-24.94,-5.2,-1.09,-9.1,-10.19,53,48,204
0.8,0.1,0.98,0.95,180,20,30,-15.39,-19.09,-24.94,-8.0,1.71,-9.1,-7.39,74,27,208
0.85,0.08,0.98,0.95,300,0,30,-16.17,-17.58,-24.96,-6.65,0.02,-9.54,-9.52,92,57,300
0.8,0.12,0.99,0.9,300,0,30,-15.07,-19.87,-25.01,-3.82,4.33,-15.58,-11.25,77,55,266
0.85,0.12,0.98,0.95,450,0,60,-14.8,-20.41,-25.01,-3.39,2.6,-14.01,-11.41,102,42,290
0.85,0.08,0.99,0.9,450,0,30,-12.85,-24.36,-25.03,2.47,2.06,-17.38,-15.32,70,66,272
0.8,0.06,0.98,0.95,180,20,30,-15.48,-19.18,-25.07,-8.7,1.92,-8.7,-6.78,71,30,208
0.9,0.08,0.99,0.9,300,20,0,-15.69,-18.89,-25.14,-8.3,2.41,-9.8,-7.39,86,35,242
0.8,0.12,0.99,0.95,180,30,30,-15.46,-19.36,-25.14,-6.89,2.52,-11.09,-8.57,74,27,208
0.8,0.12,0.99,0.9,180,20,30,-13.71,-22.9,-25.16,-5.8,0.91,-8.82,-7.91,57,23,162
0.85,0.06,0.99,0.95,300,0,30,-16.4,-17.51,-25.16,-8.91,-1.27,-6.22,-7.49,79,70,302
0.85,0.1,0.98,0.95,300,20,60,-15.97,-18.48,-25.21,-10.76,3.9,-9.11,-5.21,87,25,226
0.85,0.12,0.98,0.95,450,30,15,-13.01,-24.42,-25.22,0.01,-3.16,-9.86,-13.02,150,47,394
0.8,0.08,0.99,0.95,450,0,30,-12.58,-25.41,-25.29,6.74,-3.78,-15.54,-19.32,108,91,418
0.85,0.1,0.98,0.9,450,20,0,-12.82,-25.0,-25.32,1.54,-0.85,-13.51,-14.36,128,60,380
0.85,0.1,0.98,0.95,450,20,60,-14.94,-20.75,-25.32,-2.79,2.91,-15.06,-12.15,111,33,290
0.85,0.1,0.99,0.95,300,20,0,-14.22,-22.3,-25.37,-2.57,2.61,-14.26,-11.65,124,51,352
0.8,0.12,0.99,0.9,180,20,15,-13.11,-24.6,-25.41,-12.3,3.11,-3.92,-0.81,70,29,200
0.85,0.12,0.99,0.95,300,20,0,-12.86,-25.1,-25.41,-2.77,2.03,-12.12,-10.09,127,48,352
0.8,0.12,0.99,0.9,450,30,30,-11.93,-27.0,-25.43,4.35,-4.24,-12.04,-16.28,117,52,338
0.8,0.06,0.99,0.9,450,0,30,-13.01,-24.84,-25.43,5.04,-2.55,-15.5,-18.05,74,95,358
0.85,0.12,0.99,0.9,300,0,0,-15.26,-20.36,-25.44,-5.8,0.32,-9.78,-9.46,84,64,300
0.85,0.1,0.98,0.95,450,0,30,-13.62,-23.63,-25.44,-0.89,-1.37,-11.36,-12.73,117,64,364
0.85,0.08,0.99,0.95,300,20,0,-13.02,-24.86,-25.45,4.63,2.61,-20.26,-17.65,119,56,352
0.8,0.08,0.98,0.9,180,20,0,-15.11,-20.71,-25.47,-5.25,-0.77,-9.09,-9.86,74,43,240
0.85,0.12,0.99,0.95,300,0,60,-15.98,-18.99,-25.47,-7.85,4.7,-12.83,-8.13,76,35,226
0.8,0.12,0.98,0.9,180,0,30,-15.59,-19.79,-25.49,-12.61,1.01,-3.99,-2.98,47,33,166
0.85,0.06,0.99,0.9,300,20,60,-16.23,-18.53,-25.5,-6.4,5.02,-14.85,-9.83,40,24,128
0.85,0.12,0.99,0.95,450,20,30,-14.72,-21.57,-25.51,-5.27,0.76,-10.21,-9.45,134,47,362
0.85,0.1,0.99,0.95,300,30,0,-13.17,-24.7,-25.52,3.03,1.62,-17.82,-16.2,127,48,352
0.8,0.1,0.98,0.9,300,20,0,-12.36,-26.4,-25.56,-12.0,2.45,-2.81,-0.36,104,54,324
0.8,0.06,0.99,0.9,180,0,15,-16.14,-18.84,-25.56,-13.6,2.21,-4.75,-2.54,49,51,210
0.85,0.12,0.98,0.95,300,20,60,-15.86,-19.47,-25.6,-10.26,3.9,-9.5,-5.6,90,22,226
0.8,0.12,0.98,0.95,450,30,60,-14.09,-23.15,-25.67,-10.72,-2.67,-0.7,-3.37,137,40,354
0.8,0.12,0.99,0.95,450,0,30,-10.92,-29.5,-25.67,10.69,-6.27,-15.34,-21.61,124,76,416
0.8,0.08,0.98,0.9,300,0,30,-15.97,-19.47,-25.71,-5.6,2.14,-12.51,-10.37,68,64,276
0.85,0.06,0.98,0.95,180,30,15,-16.34,-18.74,-25.71,-11.2,3.61,-8.75,-5.14,71,25,194
0.85,0.12,0.99,0.95,180,0,0,-16.01,-19.41,-25.72,-9.4,2.31,-8.92,-6.61,70,46,236
0.8,0.1,0.99,0.9,180,30,0,-15.4,-20.8,-25.8,-6.6,1.82,-10.62,-8.8,77,40,238
0.85,0.12,0.99,0.95,180,30,0,-16.09,-19.49,-25.84,-8.29,4.62,-12.42,-7.8,82,34,234
0.85,0.08,0.99,0.95,300,0,30,-16.67,-18.48,-25.91,-7.64,0.82,-9.85,-9.03,88,61,300
0.8,0.1,0.99,0.95,450,0,30,-11.02,-29.9,-25.97,12.59,-4.37,-19.24,-23.61,116,83,418
0.85,0.06,0.98,0.95,300,0,30,-17.05,-17.85,-25.98,-10.0,-1.87,-5.18,-7.05,83,66,302
0.85,0.1,0.99,0.9,300,20,30,-16.56,-18.86,-25.99,-8.39,3.04,-11.21,-8.17,69,32,202
0.9,0.06,0.99,0.95,180,0,15,-17.19,-17.59,-25.99,-10.73,1.11,-7.57,-6.46,47,36,170
0.85,0.12,0.98,0.9,300,20,15,-16.16,-19.76,-26.04,-5.3,1.65,-12.51,-10.86,84,35,238
0.8,0.1,0.99,0.95,300,30,60,-15.84,-20.4,-26.04,-9.03,1.52,-8.33,-6.81,105,38,286
0.8,0.12,0.98,0.9,300,20,0,-13.75,-24.6,-26.05,-11.0,1.86,-4.61,-2.75,104,54,322
0.85,0.1,0.99,0.9,300,20,60,-16.93,-18.23,-26.05,-10.2,5.02,-11.75,-6.73,43,21,128
0.85,0.08,0.99,0.95,300,30,0,-14.17,-23.8,-26.07,-0.37,1.62,-15.42,-13.8,124,51,352
0.85,0.1,0.98,0.9,180,0,0,-16.29,-19.59,-26.09,-5.4,-1.29,-9.6,-10.89,56,45,204
0.9,0.12,0.99,0.95,450,30,30,-16.58,-19.22,-26.19,-11.96,1.0,-5.62,-4.62,116,28,294
0.8,0.08,0.98,0.95,180,30,30,-16.29,-19.99,-26.29,-8.7,1.91,-9.5,-7.59,75,26,208
0.8,0.12,0.99,0.95,300,20,15,-11.64,-29.3,-26.29,-6.04,3.55,-9.15,-5.6,126,46,346
0.85,0.08,0.99,0.95,450,0,30,-14.14,-24.34,-26.31,2.18,-1.87,-14.45,-16.32,105,76,364
0.8,0.08,0.99,0.9,450,20,30,-13.63,-25.4,-26.33,-1.06,0.48,-13.05,-12.57,106,63,338
0.9,0.12,0.99,0.9,300,20,0,-15.69,-21.29,-26.34,-8.6,0.61,-7.7,-7.09,88,33,242
0.8,0.06,0.99,0.95,300,30,60,-16.34,-20.05,-26.37,-7.52,3.21,-12.03,-8.82,100,43,286
0.85,0.12,0.99,0.9,300,0,15,-16.45,-19.95,-26.43,-10.72,3.65,-9.38,-5.73,70,49,238
0.85,0.1,0.99,0.95,180,20,0,-16.5,-19.9,-26.45,-9.39,4.11,-11.22,-7.11,79,37,234
0.85,0.08,0.98,0.95,300,20,30,-16.68,-19.62,-26.49,-5.25,0.82,-12.25,-11.43,109,40,300
0.9,0.1,0.99,0.95,450,30,30,-17.08,-18.89,-26.52,-10.76,0.7,-7.02,-6.32,115,29,294
0.85,0.06,0.99,0.9,450,20,60,-16.11,-20.91,-26.57,-4.22,4.53,-16.42,-11.89,56,34,180
0.9,0.1,0.98,0.95,300,0,0,-16.55,-20.15,-26.63,-10.01,1.8,-8.34,-6.54,108,52,320
0.8,0.1,0.99,0.9,450,30,30,-12.75,-27.8,-26.65,4.54,-3.54,-13.75,-17.29,114,55,338
0.85,0.06,0.98,0.95,180,0,15,-17.43,-18.53,-26.7,-10.8,2.51,-9.14,-6.63,52,44,196
0.85,0.06,0.99,0.9,180,0,0,-16.93,-19.53,-26.7,-3.6,0.62,-13.95,-13.33,45,56,204
0.8,0.12,0.98,0.95,180,30,15,-16.58,-20.38,-26.77,-11.9,3.92,-8.6,-4.68,85,30,234
0.9,0.06,0.98,0.95,450,0,0,-16.18,-21.2,-26.78,-0.78,-1.38,-14.02,-15.4,103,91,388
0.8,0.1,0.98,0.95,450,30,60,-16.0,-21.56,-26.78,-12.23,-2.27,-1.5,-3.77,133,44,354
0.8,0.1,0.98,0.95,180,30,15,-16.59,-20.39,-26.79,-11.0,3.51,-9.1,-5.59,84,31,234
0.8,0.1,0.98,0.9,300,0,0,-16.38,-20.88,-26.82,-7.9,1.43,-9.91,-8.48,83,74,342
0.8,0.1,0.98,0.9,450,20,15,-13.18,-27.3,-26.83,-6.65,0.39,-6.92,-6.53,122,62,370
0.85,0.12,0.99,0.95,450,0,60,-15.17,-23.35,-26.84,-0.32,3.4,-18.25,-14.85,98,45,290
0.85,0.12,0.99,0.95,180,20,0,-16.8,-20.2,-26.9,-9.69,4.11,-11.22,-7.11,81,35,234
0.85,0.1,0.99,0.9,450,30,15,-14.56,-24.76,-26.94,1.2,-1.24,-14.52,-15.76,110,51,322
0.8,0.1,0.99,0.9,300,20,60,-16.24,-21.4,-26.94,-13.81,4.25,-6.68,-2.43,64,33,194
0.85,0.08,0.98,0.9,300,20,15,-16.66,-20.56,-26.94,-7.4,3.15,-12.41,-9.26,80,39,238
0.85,0.08,0.99,0.9,450,20,30,-15.29,-23.43,-27.01,-2.0,3.96,-17.25,-13.29,90,46,272
0.85,0.12,0.99,0.9,300,20,30,-17.24,-19.54,-27.01,-7.19,1.96,-12.01,-10.05,70,31,202
0.8,0.08,0.98,0.95,180,0,60,-17.09,-19.89,-27.04,-15.8,1.71,-3.0,-1.29,50,30,174
0.85,0.12,0.98,0.9,450,30,0,-13.31,-27.45,-27.04,3.95,-4.15,-13.11,-17.26,133,55,380
0.8,0.08,0.99,0.95,300,20,30,-15.55,-23.1,-27.1,-1.75,3.01,-16.81,-13.8,116,52,336
0.85,0.1,0.99,0.95,450,20,60,-15.38,-23.49,-27.13,0.21,3.71,-19.3,-15.59,107,36,290
0.8,0.12,0.99,0.9,300,20,60,-16.13,-22.0,-27.13,-12.01,2.96,-7.08,-4.12,65,32,194
