cap,ma_len,tick_confirm,tp_abs,cooldown_sec,no_entry_last_sec,entry_slope_max,haircut,trades,train_pnl,train_mdd,train_score,mar03_pnl,sim_pnl,val_pnl,total_pnl,sell_fail_rate
0.7,120,0,0.98,30,100,none,0.01,420,-3.78004975124378,-18.99004975124378,-13.27507462686567,2.849751243781093,-6.0,-3.150248756218907,-6.930298507462694,0.239
0.7,120,0,0.98,30,100,0,0.01,414,-8.150000000000011,-17.300000000000008,-16.800000000000015,-3.93034825870647,-6.000000000000014,-9.930348258706484,-18.080348258706497,0.225
0.7,120,0,0.98,30,80,none,0.01,420,-3.78004975124378,-18.99004975124378,-13.27507462686567,2.849751243781093,-6.0,-3.150248756218907,-6.930298507462694,0.239
0.7,120,0,0.98,30,80,0,0.01,414,-8.150000000000011,-17.300000000000008,-16.800000000000015,-3.93034825870647,-6.000000000000014,-9.930348258706484,-18.080348258706497,0.225
0.7,120,0,0.98,30,none,none,0.01,420,-3.78004975124378,-18.99004975124378,-13.27507462686567,2.849751243781093,-6.0,-3.150248756218907,-6.930298507462694,0.239
0.7,120,0,0.98,30,none,0,0.01,414,-8.150000000000011,-17.300000000000008,-16.800000000000015,-3.93034825870647,-6.000000000000014,-9.930348258706484,-18.080348258706497,0.225
0.7,120,0,0.98,0,80,-0.005,0.01,2310,-90.26029850746258,-90.26029850746256,-135.39044776119385,-15.921343283582004,-16.680000000000106,-32.60134328358211,-122.86164179104469,0.215
0.7,120,0,0.98,0,80,-0.01,0.01,2168,-83.41014925373123,-85.60014925373122,-126.21022388059684,-19.061194029850725,-15.170000000000158,-34.23119402985088,-117.64134328358213,0.215
0.7,120,0,0.98,0,none,-0.005,0.01,2450,-97.4702487562188,-100.7602487562188,-147.8503731343282,-16.931243781094494,-15.970000000000113,-32.90124378109461,-130.37149253731343,0.215
0.7,120,0,0.98,0,none,-0.01,0.01,2288,-90.80014925373118,-90.80014925373118,-136.20022388059675,-17.241243781094525,-13.27000000000021,-30.511243781094734,-121.31139303482591,0.217
0.7,120,0,0.98,0,100,none,0.01,3174,-125.8303482587065,-137.5303482587065,-194.59552238805975,-5.992089552238852,-26.15000000000032,-32.14208955223917,-157.97243781094568,0.204
0.7,120,0,0.98,0,100,0,0.01,2392,-98.6502985074626,-98.6502985074626,-147.9754477611939,-15.711492537313418,-20.85000000000015,-36.56149253731357,-135.21179104477616,0.214
0.7,120,0,0.98,30,none,-0.005,0.01,414,-10.65000000000002,-18.000000000000014,-19.650000000000027,-3.9303482587064735,-5.800000000000011,-9.730348258706485,-20.380348258706505,0.225
0.7,120,0,0.98,30,none,-0.01,0.01,410,-5.790000000000011,-11.300000000000013,-11.440000000000017,-4.140298507462681,-6.900000000000016,-11.040298507462698,-16.830298507462707,0.221
0.7,120,0,0.98,30,80,-0.005,0.01,414,-10.65000000000002,-18.000000000000014,-19.650000000000027,-3.9303482587064735,-5.800000000000011,-9.730348258706485,-20.380348258706505,0.225
0.7,120,0,0.98,30,80,-0.01,0.01,410,-5.790000000000011,-11.300000000000013,-11.440000000000017,-4.140298507462681,-6.900000000000016,-11.040298507462698,-16.830298507462707,0.221
0.7,120,0,0.98,0,100,-0.005,0.01,2274,-98.79014925373127,-98.79014925373127,-148.1852238805969,-15.461144278606966,-20.070000000000178,-35.531144278607144,-134.32129353233842,0.217
0.7,120,0,0.98,0,100,-0.01,0.01,2128,-86.32009950248744,-88.51009950248742,-130.57514925373115,-15.271144278606926,-21.870000000000132,-37.14114427860706,-123.46124378109451,0.214
0.7,120,0,0.98,30,100,-0.005,0.01,414,-10.65000000000002,-18.000000000000014,-19.650000000000027,-3.9303482587064735,-5.800000000000011,-9.730348258706485,-20.380348258706505,0.225
0.7,120,0,0.98,30,100,-0.01,0.01,410,-5.790000000000011,-11.300000000000013,-11.440000000000017,-4.140298507462681,-6.900000000000016,-11.040298507462698,-16.830298507462707,0.221
0.7,120,0,0.98,60,100,none,0.01,420,-3.78004975124378,-18.99004975124378,-13.27507462686567,2.849751243781093,-6.0,-3.150248756218907,-6.930298507462694,0.239
