cap,ma_len,tick_confirm,tp_abs,cooldown_sec,no_entry_last_sec,haircut,trades,train_pnl,train_mdd,train_score,val_pnl,total_pnl,sell_fail_rate
0.4,300,3,0.98,0,80,0.01,702,-28.680248756218962,-28.680248756218962,-43.020373134328445,-17.50049751243777,-31.170746268656764,0.23
0.4,300,3,0.98,0,100,0.01,686,-19.42029850746274,-23.300000000000004,-31.07029850746274,-13.600497512437816,-23.820796019900552,0.229
0.4,300,3,0.98,30,none,0.01,240,-10.480199004975129,-19.42,-20.190199004975128,-3.6502487562189057,-10.720447761194034,0.208
0.4,300,3,0.98,30,80,0.01,228,-7.840099502487572,-16.79,-16.23509950248757,-4.1502487562189065,-7.880348258706477,0.215
0.4,300,3,0.98,30,100,0.01,226,-7.840099502487572,-16.79,-16.23509950248757,-4.1502487562189065,-7.790348258706481,0.215
0.4,300,3,0.98,60,none,0.01,240,-10.480199004975129,-19.42,-20.190199004975128,-3.6502487562189057,-10.720447761194034,0.208
0.4,300,3,0.98,60,80,0.01,228,-7.840099502487572,-16.79,-16.23509950248757,-4.1502487562189065,-7.880348258706477,0.215
0.4,300,3,0.98,60,100,0.01,226,-7.840099502487572,-16.79,-16.23509950248757,-4.1502487562189065,-7.790348258706481,0.215
0.4,300,3,0.98,90,none,0.01,240,-10.480199004975129,-19.42,-20.190199004975128,-3.6502487562189057,-10.720447761194034,0.208
0.4,300,3,0.98,90,80,0.01,228,-7.840099502487572,-16.79,-16.23509950248757,-4.1502487562189065,-7.880348258706477,0.215
0.4,300,3,0.98,90,100,0.01,226,-7.840099502487572,-16.79,-16.23509950248757,-4.1502487562189065,-7.790348258706481,0.215
0.4,300,3,0.99,0,none,0.01,774,-28.890248756218938,-31.660248756218923,-44.7203731343284,-17.510447761193994,-40.29069651741297,0.228
0.4,300,3,0.99,0,80,0.01,702,-29.99024875621896,-29.990248756218964,-44.98537313432844,-16.210447761193986,-30.590696517412958,0.229
0.4,300,3,0.99,0,100,0.01,686,-20.730298507462706,-23.900000000000002,-32.68029850746271,-13.000497512437814,-24.730796019900524,0.227
0.4,300,3,0.99,30,none,0.01,240,-9.990199004975123,-19.22,-19.600199004975124,-3.6502487562189057,-10.13044776119403,0.208
0.4,300,3,0.99,30,80,0.01,228,-7.350099502487566,-16.689999999999998,-15.695099502487565,-4.1502487562189065,-7.290348258706475,0.215
0.4,300,3,0.99,30,100,0.01,226,-7.350099502487566,-16.689999999999998,-15.695099502487565,-4.1502487562189065,-7.200348258706478,0.215
0.4,300,3,0.99,60,none,0.01,240,-9.990199004975123,-19.22,-19.600199004975124,-3.6502487562189057,-10.13044776119403,0.208
0.4,300,3,0.99,60,80,0.01,228,-7.350099502487566,-16.689999999999998,-15.695099502487565,-4.1502487562189065,-7.290348258706475,0.215
0.4,300,3,0.99,60,100,0.01,226,-7.350099502487566,-16.689999999999998,-15.695099502487565,-4.1502487562189065,-7.200348258706478,0.215
0.4,300,3,0.99,90,none,0.01,240,-9.990199004975123,-19.22,-19.600199004975124,-3.6502487562189057,-10.13044776119403,0.208
0.4,300,3,0.99,90,80,0.01,228,-7.350099502487566,-16.689999999999998,-15.695099502487565,-4.1502487562189065,-7.290348258706475,0.215
0.4,300,3,0.99,90,100,0.01,226,-7.350099502487566,-16.689999999999998,-15.695099502487565,-4.1502487562189065,-7.200348258706478,0.215
0.4,480,0,none,0,none,0.01,460,-13.990000148650019,-31.890000000000004,-29.93500014865002,-19.030348258706482,-21.1303484073565,0.241
0.4,480,0,none,0,80,0.01,384,-16.640000148650017,-27.95000000000001,-30.615000148650022,-14.840298507462677,-19.390298656112694,0.223
0.4,480,0,none,0,100,0.01,374,-28.440000148650018,-29.44000014865002,-43.16000022297503,-17.340298507462684,-33.09029865611272,0.221
0.4,480,0,none,30,none,0.01,140,-5.150000148650012,-22.950000000000003,-16.625000148650013,-3.5000000000000036,-1.7500001486500145,0.19
0.4,480,0,none,30,80,0.01,128,-13.440000148650013,-23.75,-25.315000148650014,-3.4900497512437827,-8.230049899893789,0.192
0.4,480,0,none,30,100,0.01,126,-13.440000148650013,-23.75,-25.315000148650014,-3.4900497512437827,-15.23004989989379,0.192
0.4,480,0,none,60,none,0.01,140,-5.150000148650012,-22.950000000000003,-16.625000148650013,-3.5000000000000036,-1.7500001486500145,0.19
0.4,480,0,none,60,80,0.01,128,-13.440000148650013,-23.75,-25.315000148650014,-3.4900497512437827,-8.230049899893789,0.192
0.4,480,0,none,60,100,0.01,126,-13.440000148650013,-23.75,-25.315000148650014,-3.4900497512437827,-15.23004989989379,0.192
0.4,480,0,none,90,none,0.01,140,-5.150000148650012,-22.950000000000003,-16.625000148650013,-3.5000000000000036,-1.7500001486500145,0.19
0.4,480,0,none,90,80,0.01,128,-13.440000148650013,-23.75,-25.315000148650014,-3.4900497512437827,-8.230049899893789,0.192
0.4,480,0,none,90,100,0.01,126,-13.440000148650013,-23.75,-25.315000148650014,-3.4900497512437827,-15.23004989989379,0.192
0.4,480,0,0.95,0,none,0.01,460,-23.190000000000012,-38.79,-42.58500000000001,-19.73034825870647,-32.22034825870647,0.243
0.4,480,0,0.95,0,80,0.01,392,-19.05000000000004,-30.850000000000016,-34.47500000000005,-18.14029850746269,-19.69029850746273,0.221
0.4,480,0,0.95,0,100,0.01,362,-36.149999999999984,-36.749999999999986,-54.52499999999998,-16.650248756218893,-41.20024875621888,0.228
0.4,480,0,0.95,30,none,0.01,140,-6.7500000000000036,-23.250000000000004,-18.375000000000007,-3.2900497512437834,-4.540049751243789,0.207
0.4,480,0,0.95,30,80,0.01,128,-13.350000000000005,-22.65,-24.675000000000004,-3.390049751243785,-8.840049751243788,0.192
0.4,480,0,0.95,30,100,0.01,126,-13.350000000000005,-22.65,-24.675000000000004,-3.390049751243785,-15.540049751243789,0.195
0.4,480,0,0.95,60,none,0.01,140,-6.7500000000000036,-23.250000000000004,-18.375000000000007,-3.2900497512437834,-4.540049751243789,0.207
0.4,480,0,0.95,60,80,0.01,128,-13.350000000000005,-22.65,-24.675000000000004,-3.390049751243785,-8.840049751243788,0.192
0.4,480,0,0.95,60,100,0.01,126,-13.350000000000005,-22.65,-24.675000000000004,-3.390049751243785,-15.540049751243789,0.195
0.4,480,0,0.95,90,none,0.01,140,-6.7500000000000036,-23.250000000000004,-18.375000000000007,-3.2900497512437834,-4.540049751243789,0.207
0.4,480,0,0.98,0,none,0.01,462,-22.390000000000015,-38.79,-41.78500000000001,-19.73034825870647,-30.52034825870647,0.243
0.4,480,0,0.98,0,80,0.01,394,-19.350000000000023,-30.65000000000002,-34.67500000000003,-18.14029850746268,-19.090298507462702,0.221
0.4,480,0,0.95,90,80,0.01,128,-13.350000000000005,-22.65,-24.675000000000004,-3.390049751243785,-8.840049751243788,0.192
0.4,480,0,0.95,90,100,0.01,126,-13.350000000000005,-22.65,-24.675000000000004,-3.390049751243785,-15.540049751243789,0.195
0.4,480,0,0.98,0,100,0.01,362,-34.84999999999998,-35.649999999999984,-52.67499999999997,-16.650248756218893,-39.30024875621887,0.228
0.4,480,0,0.98,30,none,0.01,140,-6.050000000000006,-23.250000000000004,-17.675000000000008,-3.2900497512437834,-3.3400497512437917,0.207
0.4,480,0,0.98,30,80,0.01,128,-12.75,-22.65,-24.075,-3.390049751243785,-7.7400497512437845,0.192
0.4,480,0,0.98,30,100,0.01,126,-12.75,-22.65,-24.075,-3.390049751243785,-14.540049751243785,0.195
0.4,480,0,0.98,60,none,0.01,140,-6.050000000000006,-23.250000000000004,-17.675000000000008,-3.2900497512437834,-3.3400497512437917,0.207
0.4,480,0,0.98,60,80,0.01,128,-12.75,-22.65,-24.075,-3.390049751243785,-7.7400497512437845,0.192
0.4,480,0,0.98,60,100,0.01,126,-12.75,-22.65,-24.075,-3.390049751243785,-14.540049751243785,0.195
0.4,480,0,0.98,90,none,0.01,140,-6.050000000000006,-23.250000000000004,-17.675000000000008,-3.2900497512437834,-3.3400497512437917,0.207
0.4,480,0,0.98,90,80,0.01,128,-12.75,-22.65,-24.075,-3.390049751243785,-7.7400497512437845,0.192
0.4,480,0,0.98,90,100,0.01,126,-12.75,-22.65,-24.075,-3.390049751243785,-14.540049751243785,0.195
0.4,480,0,0.99,0,none,0.01,462,-23.29,-38.79,-42.685,-19.560199004975118,-38.45019900497511,0.244
0.4,480,0,0.99,0,80,0.01,386,-18.65000000000001,-30.55000000000002,-33.92500000000002,-17.660199004975112,-18.110199004975126,0.226
0.4,480,0,0.99,0,100,0.01,362,-34.44999999999998,-35.44999999999999,-52.174999999999976,-16.650248756218893,-38.800248756218885,0.228
0.4,480,0,0.99,30,none,0.01,140,-5.850000000000003,-23.250000000000004,-17.475000000000005,-3.2900497512437834,-3.0400497512437874,0.207
0.4,480,0,0.99,30,80,0.01,128,-12.549999999999997,-22.65,-23.874999999999996,-3.390049751243785,-7.440049751243779,0.192
0.4,480,0,0.99,30,100,0.01,126,-12.549999999999997,-22.65,-23.874999999999996,-3.390049751243785,-14.340049751243779,0.195
0.4,480,0,0.99,60,100,0.01,126,-12.549999999999997,-22.65,-23.874999999999996,-3.390049751243785,-14.340049751243779,0.195
0.4,480,0,0.99,90,none,0.01,140,-5.850000000000003,-23.250000000000004,-17.475000000000005,-3.2900497512437834,-3.0400497512437874,0.207
0.4,480,0,0.99,60,none,0.01,140,-5.850000000000003,-23.250000000000004,-17.475000000000005,-3.2900497512437834,-3.0400497512437874,0.207
0.4,480,0,0.99,60,80,0.01,128,-12.549999999999997,-22.65,-23.874999999999996,-3.390049751243785,-7.440049751243779,0.192
0.4,480,0,0.99,90,80,0.01,128,-12.549999999999997,-22.65,-23.874999999999996,-3.390049751243785,-7.440049751243779,0.192
0.4,480,0,0.99,90,100,0.01,126,-12.549999999999997,-22.65,-23.874999999999996,-3.390049751243785,-14.340049751243779,0.195
0.4,480,2,none,0,none,0.01,448,-40.63999999999999,-47.73,-64.505,-16.430348258706474,-46.28034825870646,0.225
0.4,480,2,none,0,80,0.01,382,-44.850000000000016,-44.850000000000016,-67.27500000000002,-16.02039800995025,-43.48039800995026,0.226
0.4,480,2,none,0,100,0.01,370,-50.71000000000001,-50.71000000000001,-76.06500000000001,-16.100497512437826,-55.92049751243782,0.224
0.4,480,2,none,30,none,0.01,136,-15.759999999999996,-27.25,-29.384999999999998,-2.2701492537313452,-22.030149253731345,0.188
0.4,480,2,none,30,80,0.01,126,-20.85,-25.25,-33.475,-2.380099502487564,-24.330099502487567,0.197
0.4,480,2,none,30,100,0.01,126,-20.85,-25.25,-33.475,-2.380099502487564,-24.330099502487567,0.197
0.4,480,2,none,60,none,0.01,136,-15.759999999999996,-27.25,-29.384999999999998,-2.2701492537313452,-22.030149253731345,0.188
0.4,480,2,none,60,80,0.01,126,-20.85,-25.25,-33.475,-2.380099502487564,-24.330099502487567,0.197
0.4,480,2,none,60,100,0.01,126,-20.85,-25.25,-33.475,-2.380099502487564,-24.330099502487567,0.197
0.4,480,2,none,90,none,0.01,136,-15.759999999999996,-27.25,-29.384999999999998,-2.2701492537313452,-22.030149253731345,0.188
0.4,480,2,none,90,80,0.01,126,-20.85,-25.25,-33.475,-2.380099502487564,-24.330099502487567,0.197
0.4,480,2,none,90,100,0.01,126,-20.85,-25.25,-33.475,-2.380099502487564,-24.330099502487567,0.197
0.4,480,2,0.95,0,none,0.01,444,-43.15000000000002,-49.050000000000026,-67.67500000000004,-16.910447761194035,-52.160447761194035,0.24
0.4,480,2,0.95,0,80,0.01,380,-46.81000000000002,-46.81000000000002,-70.21500000000003,-15.710447761194033,-47.12044776119403,0.224
0.4,480,2,0.95,0,100,0.01,368,-50.91,-50.91,-76.365,-15.610447761194024,-57.220447761194,0.224
0.4,480,2,0.95,30,none,0.01,136,-16.650000000000006,-27.15,-30.225000000000005,-2.170149253731349,-23.320149253731355,0.181
0.4,480,2,0.95,30,80,0.01,126,-23.050000000000008,-26.950000000000006,-36.52500000000001,-2.270149253731347,-26.220149253731357,0.192
0.4,480,2,0.95,30,100,0.01,126,-23.050000000000008,-26.950000000000006,-36.52500000000001,-2.270149253731347,-26.220149253731357,0.192
0.4,480,2,0.95,60,none,0.01,136,-16.650000000000006,-27.15,-30.225000000000005,-2.170149253731349,-23.320149253731355,0.181
0.4,480,2,0.95,60,80,0.01,126,-23.050000000000008,-26.950000000000006,-36.52500000000001,-2.270149253731347,-26.220149253731357,0.192
0.4,480,2,0.95,60,100,0.01,126,-23.050000000000008,-26.950000000000006,-36.52500000000001,-2.270149253731347,-26.220149253731357,0.192
0.4,480,2,0.95,90,none,0.01,136,-16.650000000000006,-27.15,-30.225000000000005,-2.170149253731349,-23.320149253731355,0.181
0.4,480,2,0.95,90,80,0.01,126,-23.050000000000008,-26.950000000000006,-36.52500000000001,-2.270149253731347,-26.220149253731357,0.192
0.4,480,2,0.95,90,100,0.01,126,-23.050000000000008,-26.950000000000006,-36.52500000000001,-2.270149253731347,-26.220149253731357,0.192
0.4,480,2,0.98,0,none,0.01,444,-41.550000000000026,-48.15000000000003,-65.62500000000004,-16.910447761194035,-49.66044776119405,0.24
0.4,480,2,0.98,0,80,0.01,380,-45.61,-45.61000000000001,-68.415,-15.710447761194033,-45.02044776119402,0.224
0.4,480,2,0.98,0,100,0.01,368,-50.11000000000001,-50.11000000000001,-75.165,-16.020398009950263,-55.53039800995025,0.225
0.4,480,2,0.98,30,none,0.01,136,-15.960000000000006,-27.150000000000002,-29.535000000000007,-2.1701492537313474,-22.230149253731355,0.181
0.4,480,2,0.98,30,80,0.01,126,-22.750000000000004,-26.950000000000003,-36.22500000000001,-2.270149253731347,-25.520149253731347,0.192
0.4,480,2,0.98,30,100,0.01,126,-22.750000000000004,-26.950000000000003,-36.22500000000001,-2.270149253731347,-25.520149253731347,0.192
0.4,480,2,0.98,60,none,0.01,136,-15.960000000000006,-27.150000000000002,-29.535000000000007,-2.1701492537313474,-22.230149253731355,0.181
0.4,480,2,0.98,60,80,0.01,126,-22.750000000000004,-26.950000000000003,-36.22500000000001,-2.270149253731347,-25.520149253731347,0.192
0.4,480,2,0.98,60,100,0.01,126,-22.750000000000004,-26.950000000000003,-36.22500000000001,-2.270149253731347,-25.520149253731347,0.192
0.4,480,2,0.98,90,none,0.01,136,-15.960000000000006,-27.150000000000002,-29.535000000000007,-2.1701492537313474,-22.230149253731355,0.181
0.4,480,2,0.98,90,80,0.01,126,-22.750000000000004,-26.950000000000003,-36.22500000000001,-2.270149253731347,-25.520149253731347,0.192
0.4,480,2,0.98,90,100,0.01,126,-22.750000000000004,-26.950000000000003,-36.22500000000001,-2.270149253731347,-25.520149253731347,0.192
0.4,480,2,0.99,0,none,0.01,448,-42.85000000000001,-49.750000000000014,-67.72500000000002,-16.910447761194035,-50.76044776119403,0.24
0.4,480,2,0.99,0,80,0.01,380,-45.91,-45.91,-68.865,-15.790547263681603,-44.900547263681574,0.225
0.4,480,2,0.99,0,100,0.01,368,-49.71,-49.71,-74.565,-16.020398009950263,-55.03039800995025,0.225
0.4,480,2,0.99,30,none,0.01,136,-15.860000000000005,-27.150000000000002,-29.435000000000006,-2.1701492537313474,-22.130149253731354,0.181
0.4,480,2,0.99,30,80,0.01,126,-22.649999999999995,-26.949999999999996,-36.12499999999999,-2.270149253731347,-25.42014925373134,0.192
0.4,480,2,0.99,30,100,0.01,126,-22.649999999999995,-26.949999999999996,-36.12499999999999,-2.270149253731347,-25.42014925373134,0.192
0.4,480,2,0.99,60,none,0.01,136,-15.860000000000005,-27.150000000000002,-29.435000000000006,-2.1701492537313474,-22.130149253731354,0.181
0.4,480,2,0.99,60,80,0.01,126,-22.649999999999995,-26.949999999999996,-36.12499999999999,-2.270149253731347,-25.42014925373134,0.192
0.4,480,2,0.99,60,100,0.01,126,-22.649999999999995,-26.949999999999996,-36.12499999999999,-2.270149253731347,-25.42014925373134,0.192
0.4,480,2,0.99,90,none,0.01,136,-15.860000000000005,-27.150000000000002,-29.435000000000006,-2.1701492537313474,-22.130149253731354,0.181
0.4,480,2,0.99,90,80,0.01,126,-22.649999999999995,-26.949999999999996,-36.12499999999999,-2.270149253731347,-25.42014925373134,0.192
0.4,480,2,0.99,90,100,0.01,126,-22.649999999999995,-26.949999999999996,-36.12499999999999,-2.270149253731347,-25.42014925373134,0.192
0.4,480,3,none,0,none,0.01,402,-50.35004975124383,-57.440049751243826,-79.07007462686575,-17.54029850746271,-58.30034825870655,0.227
0.4,480,3,none,0,80,0.01,348,-48.23000000000001,-48.23000000000001,-72.34500000000001,-14.850248756218896,-45.990248756218904,0.223
0.4,480,3,none,0,100,0.01,332,-51.75000000000004,-51.75000000000004,-77.62500000000006,-12.36019900497513,-53.42019900497517,0.214
0.4,480,3,none,30,none,0.01,126,-15.460000000000003,-26.35,-28.635000000000005,-2.7800995024875608,-21.140099502487566,0.189
0.4,480,3,none,30,80,0.01,118,-21.65,-25.849999999999998,-34.574999999999996,-2.790049751243778,-25.040049751243778,0.197
0.4,480,3,none,30,100,0.01,118,-21.65,-25.849999999999998,-34.574999999999996,-2.790049751243778,-25.040049751243778,0.197
0.4,480,3,none,60,none,0.01,126,-15.460000000000003,-26.35,-28.635000000000005,-2.7800995024875608,-21.140099502487566,0.189
0.4,480,3,none,60,80,0.01,118,-21.65,-25.849999999999998,-34.574999999999996,-2.790049751243778,-25.040049751243778,0.197
0.4,480,3,none,90,80,0.01,118,-21.65,-25.849999999999998,-34.574999999999996,-2.790049751243778,-25.040049751243778,0.197
0.4,480,3,none,90,100,0.01,118,-21.65,-25.849999999999998,-34.574999999999996,-2.790049751243778,-25.040049751243778,0.197
0.4,480,3,none,60,100,0.01,118,-21.65,-25.849999999999998,-34.574999999999996,-2.790049751243778,-25.040049751243778,0.197
0.4,480,3,none,90,none,0.01,126,-15.460000000000003,-26.35,-28.635000000000005,-2.7800995024875608,-21.140099502487566,0.189
0.4,480,3,0.95,0,100,0.01,330,-53.150000000000034,-53.150000000000034,-79.72500000000005,-12.060199004975132,-55.61019900497517,0.222
0.4,480,3,0.95,30,none,0.01,126,-14.950000000000006,-24.85,-27.375000000000007,-3.180099502487563,-21.230099502487572,0.192
0.4,480,3,0.95,0,none,0.01,400,-51.130000000000024,-56.73000000000002,-79.49500000000003,-15.9402985074627,-59.37029850746272,0.217
0.4,480,3,0.95,0,80,0.01,348,-44.350000000000016,-44.350000000000016,-66.52500000000002,-14.840298507462691,-43.99029850746271,0.224
0.4,480,3,0.95,30,80,0.01,118,-22.449999999999996,-26.14999999999999,-35.52499999999999,-2.8900497512437795,-26.440049751243777,0.192
0.4,480,3,0.95,30,100,0.01,118,-22.449999999999996,-26.14999999999999,-35.52499999999999,-2.8900497512437795,-26.440049751243777,0.192
0.4,480,3,0.95,60,none,0.01,126,-14.950000000000006,-24.85,-27.375000000000007,-3.180099502487563,-21.230099502487572,0.192
0.4,480,3,0.95,60,80,0.01,118,-22.449999999999996,-26.14999999999999,-35.52499999999999,-2.8900497512437795,-26.440049751243777,0.192
0.4,480,3,0.95,60,100,0.01,118,-22.449999999999996,-26.14999999999999,-35.52499999999999,-2.8900497512437795,-26.440049751243777,0.192
0.4,480,3,0.95,90,none,0.01,126,-14.950000000000006,-24.85,-27.375000000000007,-3.180099502487563,-21.230099502487572,0.192
0.4,480,3,0.95,90,80,0.01,118,-22.449999999999996,-26.14999999999999,-35.52499999999999,-2.8900497512437795,-26.440049751243777,0.192
0.4,480,3,0.95,90,100,0.01,118,-22.449999999999996,-26.14999999999999,-35.52499999999999,-2.8900497512437795,-26.440049751243777,0.192
0.4,480,3,0.98,0,none,0.01,400,-49.23000000000003,-55.73000000000002,-77.09500000000004,-15.940298507462693,-56.67029850746272,0.217
0.4,480,3,0.98,0,80,0.01,348,-43.25000000000003,-43.25000000000003,-64.87500000000004,-14.840298507462691,-42.19029850746273,0.224
0.4,480,3,0.98,0,100,0.01,330,-52.050000000000026,-52.050000000000026,-78.07500000000005,-12.060199004975132,-53.910199004975155,0.222
0.4,480,3,0.98,30,none,0.01,126,-14.260000000000003,-24.85,-26.685000000000002,-3.1800995024875665,-20.140099502487573,0.192
0.4,480,3,0.98,60,none,0.01,126,-14.260000000000003,-24.85,-26.685000000000002,-3.1800995024875665,-20.140099502487573,0.192
0.4,480,3,0.98,60,80,0.01,118,-22.15,-26.149999999999995,-35.224999999999994,-2.8900497512437795,-25.740049751243777,0.192
0.4,480,3,0.98,30,80,0.01,118,-22.15,-26.149999999999995,-35.224999999999994,-2.8900497512437795,-25.740049751243777,0.192
0.4,480,3,0.98,30,100,0.01,118,-22.15,-26.149999999999995,-35.224999999999994,-2.8900497512437795,-25.740049751243777,0.192
0.4,480,3,0.98,90,80,0.01,118,-22.15,-26.149999999999995,-35.224999999999994,-2.8900497512437795,-25.740049751243777,0.192
0.4,480,3,0.98,90,100,0.01,118,-22.15,-26.149999999999995,-35.224999999999994,-2.8900497512437795,-25.740049751243777,0.192
0.4,480,3,0.98,60,100,0.01,118,-22.15,-26.149999999999995,-35.224999999999994,-2.8900497512437795,-25.740049751243777,0.192
0.4,480,3,0.98,90,none,0.01,126,-14.260000000000003,-24.85,-26.685000000000002,-3.1800995024875665,-20.140099502487573,0.192
0.4,480,3,0.99,0,none,0.01,402,-51.930000000000035,-58.63000000000004,-81.24500000000006,-15.9402985074627,-59.17029850746274,0.217
0.4,480,3,0.99,0,80,0.01,350,-44.550000000000026,-44.550000000000026,-66.82500000000005,-14.840298507462691,-43.29029850746273,0.224
0.4,480,3,0.99,0,100,0.01,330,-51.65000000000002,-51.65000000000002,-77.47500000000002,-12.060199004975118,-53.41019900497513,0.222
0.4,480,3,0.99,30,none,0.01,126,-14.160000000000005,-24.85,-26.585000000000008,-3.1800995024875665,-20.04009950248757,0.192
0.4,480,3,0.99,30,80,0.01,118,-22.05,-26.15,-35.125,-2.890049751243783,-25.640049751243783,0.192
0.4,480,3,0.99,30,100,0.01,118,-22.05,-26.15,-35.125,-2.890049751243783,-25.640049751243783,0.192
0.4,480,3,0.99,60,none,0.01,126,-14.160000000000005,-24.85,-26.585000000000008,-3.1800995024875665,-20.04009950248757,0.192
0.4,480,3,0.99,60,80,0.01,118,-22.05,-26.15,-35.125,-2.890049751243783,-25.640049751243783,0.192
0.4,480,3,0.99,60,100,0.01,118,-22.05,-26.15,-35.125,-2.890049751243783,-25.640049751243783,0.192
0.4,480,3,0.99,90,none,0.01,126,-14.160000000000005,-24.85,-26.585000000000008,-3.1800995024875665,-20.04009950248757,0.192
0.4,480,3,0.99,90,80,0.01,118,-22.05,-26.15,-35.125,-2.890049751243783,-25.640049751243783,0.192
0.4,480,3,0.99,90,100,0.01,118,-22.05,-26.15,-35.125,-2.890049751243783,-25.640049751243783,0.192
0.35,120,0,none,0,none,0.01,2008,-117.95024890486883,-117.95024890486883,-176.92537335730324,-40.99154228855724,-159.30179119342617,0.216
0.35,120,0,none,0,80,0.01,1816,-94.31024890486881,-94.3102489048688,-141.4653733573032,-30.611492537313353,-120.38174144218213,0.213
0.35,120,0,none,0,100,0.01,1790,-91.5903484073563,-91.5903484073563,-137.38552261103445,-29.92144278606962,-122.67179119342586,0.212
0.35,120,0,none,30,none,0.01,368,-17.61000000000001,-21.70000000000001,-28.460000000000015,-2.420398009950244,-25.730398009950257,0.226
0.35,120,0,none,30,80,0.01,360,-17.200000000000014,-21.790000000000013,-28.09500000000002,-2.740298507462679,-25.740298507462697,0.228
0.35,120,0,none,30,100,0.01,358,-17.200000000000014,-21.790000000000013,-28.09500000000002,-2.740298507462679,-24.940298507462696,0.223
0.35,120,0,none,60,none,0.01,368,-17.61000000000001,-21.70000000000001,-28.460000000000015,-2.420398009950244,-25.730398009950257,0.226
0.35,120,0,none,60,80,0.01,360,-17.200000000000014,-21.790000000000013,-28.09500000000002,-2.740298507462679,-25.740298507462697,0.228
0.35,120,0,none,60,100,0.01,358,-17.200000000000014,-21.790000000000013,-28.09500000000002,-2.740298507462679,-24.940298507462696,0.223
0.35,120,0,none,90,none,0.01,368,-17.61000000000001,-21.70000000000001,-28.460000000000015,-2.420398009950244,-25.730398009950257,0.226
0.35,120,0,none,90,80,0.01,360,-17.200000000000014,-21.790000000000013,-28.09500000000002,-2.740298507462679,-25.740298507462697,0.228
0.35,120,0,none,90,100,0.01,358,-17.200000000000014,-21.790000000000013,-28.09500000000002,-2.740298507462679,-24.940298507462696,0.223
0.35,120,0,0.95,0,none,0.01,2008,-116.80029850746271,-116.80029850746271,-175.20044776119408,-39.031343283582004,-159.7816417910449,0.217
0.35,120,0,0.95,0,80,0.01,1822,-99.36029850746257,-99.36029850746257,-149.04044776119386,-30.751293532338394,-126.66159203980105,0.211
0.35,120,0,0.95,0,100,0.01,1778,-93.14034825870635,-93.14034825870635,-139.71052238805953,-29.661243781094555,-125.45159203980087,0.213
0.35,120,0,0.95,30,none,0.01,368,-19.110000000000014,-22.610000000000017,-30.41500000000002,-2.640298507462685,-27.250298507462695,0.225
0.35,120,0,0.95,30,80,0.01,360,-18.200000000000017,-22.10000000000002,-29.25000000000003,-2.2402985074626827,-26.34029850746271,0.227
0.35,120,0,0.95,30,100,0.01,358,-18.200000000000017,-22.10000000000002,-29.25000000000003,-2.2402985074626827,-25.740298507462708,0.228
0.35,120,0,0.95,60,none,0.01,368,-19.110000000000014,-22.610000000000017,-30.41500000000002,-2.640298507462685,-27.250298507462695,0.225
0.35,120,0,0.95,60,80,0.01,360,-18.200000000000017,-22.10000000000002,-29.25000000000003,-2.2402985074626827,-26.34029850746271,0.227
0.35,120,0,0.95,60,100,0.01,358,-18.200000000000017,-22.10000000000002,-29.25000000000003,-2.2402985074626827,-25.740298507462708,0.228
0.35,120,0,0.95,90,none,0.01,368,-19.110000000000014,-22.610000000000017,-30.41500000000002,-2.640298507462685,-27.250298507462695,0.225
0.35,120,0,0.95,90,80,0.01,360,-18.200000000000017,-22.10000000000002,-29.25000000000003,-2.2402985074626827,-26.34029850746271,0.227
0.35,120,0,0.95,90,100,0.01,358,-18.200000000000017,-22.10000000000002,-29.25000000000003,-2.2402985074626827,-25.740298507462708,0.228
0.35,120,0,0.98,0,none,0.01,1998,-113.09034825870637,-113.09034825870637,-169.63552238805954,-40.90149253731332,-156.1418407960198,0.217
0.35,120,0,0.98,0,80,0.01,1822,-98.25029850746255,-98.25029850746255,-147.3754477611938,-30.75129353233838,-125.25159203980104,0.211
0.35,120,0,0.98,0,100,0.01,1778,-90.64034825870635,-90.64034825870635,-135.96052238805953,-29.661243781094555,-122.75159203980081,0.213
0.35,120,0,0.98,30,none,0.01,368,-18.700000000000014,-22.500000000000014,-29.95000000000002,-2.640298507462685,-26.840298507462695,0.225
0.35,120,0,0.98,30,80,0.01,360,-17.79000000000001,-21.990000000000013,-28.785000000000018,-2.240298507462679,-25.9302985074627,0.227
0.35,120,0,0.98,30,100,0.01,358,-17.79000000000001,-21.990000000000013,-28.785000000000018,-2.240298507462679,-25.330298507462697,0.228
0.35,120,0,0.98,60,none,0.01,368,-18.700000000000014,-22.500000000000014,-29.95000000000002,-2.640298507462685,-26.840298507462695,0.225
0.35,120,0,0.98,60,80,0.01,360,-17.79000000000001,-21.990000000000013,-28.785000000000018,-2.240298507462679,-25.9302985074627,0.227
0.35,120,0,0.98,60,100,0.01,358,-17.79000000000001,-21.990000000000013,-28.785000000000018,-2.240298507462679,-25.330298507462697,0.228
0.35,120,0,0.98,90,none,0.01,368,-18.700000000000014,-22.500000000000014,-29.95000000000002,-2.640298507462685,-26.840298507462695,0.225
0.35,120,0,0.98,90,80,0.01,360,-17.79000000000001,-21.990000000000013,-28.785000000000018,-2.240298507462679,-25.9302985074627,0.227
0.35,120,0,0.98,90,100,0.01,358,-17.79000000000001,-21.990000000000013,-28.785000000000018,-2.240298507462679,-25.330298507462697,0.228
